CODIGO,DESCRI,AMPDES,BARRAS,FAMILIA,MODELO,TALLA,COLOR,PROMOC,IVA,IVACOM,COMIS,PROVEE,REFPROV,FEUCOM,PUCOM,PMCOM,CANPMC,PMVEN,CANPMV,FECALT,PVP,PVPDTO,DTO1,DTO2,DTO3,DTO4,DTO5,TARIFA1,TARIFA2,TARIFA3,TARIFA4,TARIFA5,TIPARTICUL,BLOQUEO,FULTVEN,FULTCOM,STOCK,STMIN,STMAX,IMAGEN,UBICACION,CTAVENTA,CTACOMPRA,PVPCI,TARIFA1CI,TARIFA2CI,TARIFA3CI,TARIFA4CI,TARIFA5CI,BENEFPVP,BENEFTAR1,BENEFTAR2,BENEFTAR3,BENEFTAR4,BENEFTAR5,TIPOBENEF,MINVARPOR,IMPRECOM,VISUTPV,DESCRITPV,PROPORCION,VENTAPESO,COMPUESTO,COMPONENTE,COMBINADO,FAMCOMBI,year_file
157,B. Calamares,,,7,,,,,2,1,0.0,,,,,,,,,2020-06-01,3.64,0.0,0.0,0.0,0.0,0.0,0.0,2.73,2.73,2.73,2.73,2.73,1,,,,,,,BOCADILLOS\BOCADILLO SEPIA REBOZADA.JPG,,70000000,60000000,4.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,B. Calamares,,False,,,1,,2023
171,solo,,,8,,,,,2,1,0.0,,,,,,,,,2020-06-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,IMAGENES MARECICO\C SOLO.JPG,,70000000,60000000,1.1,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,solo,,False,,,1,,2023
172,Cortado/Manchado,,,8,,,,,2,1,0.0,,,,,,,,,2020-06-01,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,IMAGENES MARECICO\C CORTADO.JPG,,70000000,60000000,1.2,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,Cortado/Manchado,,False,,,1,,2023
173,Infusiones,,,8,,,,,2,1,0.0,,,,,,,,,2020-06-01,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,IMAGENES MARECICO\C INFUSIONES.JPG,,70000000,60000000,1.2,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,Infusiones,,False,,,1,,2023
174,Cafe Leche,,,8,,,,,2,1,0.0,,,,,,,,,2020-06-01,1.18,0.0,0.0,0.0,0.0,0.0,0.0,1.09,1.09,1.09,1.09,1.09,1,,,,,,,IMAGENES MARECICO\C CON LECHE.JPG,,70000000,60000000,1.3,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0,0,1.0,0.0,,True,Cafe Leche,,False,,,1,,2023
175,Belmonte,,,8,,,,,2,1,0.0,,,,,,,,,2020-06-01,1.36,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.36,1.36,1.36,1.36,1,,,,,,,IMAGENES MARECICO\BELMONTE.JPG,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,Belmonte,,False,,,1,,2023
176,Calajilllo,,,8,,,,,2,1,0.0,,,,,,,,,2020-06-01,1.36,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.36,1.36,1.36,1.36,1,,,,,,,CAFES\CAFE2.JPG,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,Calajilllo,,False,,,1,,2023
211,Arroz leche,,,10,,,,,2,1,0.0,,,,,,,,,2020-06-01,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,POSTRES Y BOLLERIA\POSTRE2.JPG,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,Arroz leche,,False,,,1,,2023
212,Natillas,,,10,,,,,2,1,0.0,,,,,,,,,2020-06-01,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,POSTRES Y BOLLERIA\NATILLAS.JPG,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,Natillas,,False,,,1,,2023
213,Flan,,,10,,,,,2,1,0.0,,,,,,,,,2020-06-01,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,POSTRES Y BOLLERIA\FLAN CASERO.JPG,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,Flan,,False,,,1,,2023
214,Helados,,,10,,,,,2,1,0.0,,,,,,,,,2020-06-01,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,POSTRES Y BOLLERIA\HELADO1.JPG,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,Helados,,False,,,1,,2023
215,Tartas racion,,,10,,,,,2,1,0.0,,,,,,,,,2020-06-01,2.73,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,9.09,9.09,9.09,1,,,,,,,POSTRES Y BOLLERIA\TARTA2.JPG,,70000000,60000000,3.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,Tartas,,False,,,1,,2023
216,Polos,,,10,,,,,2,1,0.0,,,,,,,,,2020-06-01,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,POSTRES Y BOLLERIA\HELADOCONO.JPG,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,Polos,,False,,,1,,2023
217,alfajoz,,,10,,,,,2,1,0.0,,,,,,,,,2020-06-01,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,IMÁGENES MESÓN DE LUCY\MASA\ALFAJORES.JPG,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,alfajoz,,False,,,1,,2023
218,Bizcocho,,,10,,,,,2,1,0.0,,,,,,,,,2020-06-01,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,IMÁGENES MESÓN DE LUCY\MASA\BIZCOCHO.JPG,,70000000,60000000,1.5,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,Bizcocho,,False,,,1,,2023
219,fruta,,,10,,,,,2,1,0.0,,,,,,,,,2020-06-01,1.36,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.36,1.36,1.36,1.36,1,,,,,,,POSTRES Y BOLLERIA\PLATANO.JPG,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,fruta,,False,,,1,,2023
191,chupitos,,,12,,,,,2,1,0.0,,,,,,,,,2020-06-01,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,IMAGENES MARECICO\CHUPITO.JPG,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,chupitos,,False,,,1,,2023
192,copa coñac,,,12,,,,,2,1,0.0,,,,,,,,,2020-06-01,1.82,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,1.82,1,,,,,,,LICORES Y BRANDIS\TERRY.JPG,,70000000,60000000,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,copa coñac,,False,,,1,,2023
193,cubatas,,,12,,,,,2,1,0.0,,,,,,,,,2020-06-01,4.09,0.0,0.0,0.0,0.0,0.0,0.0,3.64,3.64,3.64,3.64,3.64,1,,,,,,,LICORES Y BRANDIS\BARNDI.JPG,,70000000,60000000,4.5,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,cubatas,,False,,,1,,2023
194,wisky,,,12,,,,,2,1,0.0,,,,,,,,,2020-06-01,3.64,0.0,0.0,0.0,0.0,0.0,0.0,3.64,3.64,3.64,3.64,3.64,1,,,,,,,LICORES Y BRANDIS\CHIVAS2.JPG,,70000000,60000000,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,wisky,,False,,,1,,2023
38,Menú,,,3,,,,,1,1,0.0,,,,,,,,,2020-06-03,8.18,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,6.36,6.36,6.36,1,,,,,,,FAMILIAS\CARNES1.JPG,,70000000,60000000,9.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,Menú,,False,,,1,,2023
62,Zumo de piña,,,4,,,,,1,1,0.0,,,,,,,,,2020-06-21,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.83,1,,,,,,,REFRESCOS\ZUMO DE PIÑA.JPG,,70000000,60000000,1.5,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,Zumo de piña,,False,,,1,,2023
63,Zumo de melocoton,,,4,,,,,1,1,0.0,,,,,,,,,2020-06-21,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,1,,,,,,,REFRESCOS\ZUMO DE MELOCOTON.JPG,,70000000,60000000,1.5,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,1.0,0.0,,True,Zumo de melocotom,,False,,,1,,2023
220,Pan de calatraba,,,10,,,,,2,1,0.0,,,,,,,,,2020-06-21,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,,,70000000,60000000,1.2,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,Pan de calatraba,,False,,,1,,2023
221,gelatina de pata,,,10,,,,,2,1,0.0,,,,,,,,,2020-06-21,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,,,70000000,60000000,1.5,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,gelatina de pata,,False,,,1,,2023
114,Pollo a la broaster,,,3,,,,,2,1,0.0,,,,,,,,,2020-06-21,7.27,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,8.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,Pollo a la broaster,,False,,,1,,2023
40,pique macho 10€,,,3,,,,,1,1,0.0,,,,,,,,,2020-06-21,9.09,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,9.09,9.09,9.09,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,pique macho 10€,,False,,,1,,2023
3000,suspiro,,,1,,,,,1,1,0.0,,,,,,,,,2020-06-21,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.45,0.45,0.45,1,,,,,,,,,70000000,60000000,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1.0,0.0,,True,suspiro,,False,,,1,,2023
42,plato de pechuga y patatas,,,,,,,,1,1,,,,,,,,,,2020-06-21,4.13,,,,,,,4.13,4.13,4.13,4.13,4.13,1,,,,,,,,,70000000,60000000,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,,0.0,,True,plato de pechuga y patatas,,,,,1,,2023
43,paella,,,5,,,,,1,1,0.0,,,,,,,,,2020-06-21,5.45,0.0,0.0,0.0,0.0,0.0,0.0,5.45,5.45,5.45,5.45,5.45,1,,,,,,,,,70000000,60000000,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,paella,,False,,,1,,2023
48,asadito colorao,,,5,,,,,1,1,0.0,,,,,,,,,2020-06-21,9.09,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,6.36,6.36,6.36,1,,,,,,,,,70000000,60000000,10.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,asadito colorao,,False,,,1,,2023
44,suspiro 5x1€,,,1,,,,,1,1,0.0,,,,,,,,,2020-06-21,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,suspiro 5x1€,,False,,,1,,2023
39,Salchipapas pequeña,,,3,,,,,1,1,0.0,,,,,,,,,2020-06-21,3.64,0.0,0.0,0.0,0.0,0.0,0.0,3.64,3.64,3.64,3.64,3.64,1,,,,,,,,,70000000,60000000,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,Salchipapas,,False,,,1,,2023
177,Colacao,,,8,,,,,2,1,0.0,,,,,,,,,2020-06-21,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,Colacao,,False,,,1,,2023
142,tapas1€,,,6,,,,,2,1,0.0,,,,,,,,,2020-06-21,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,tapas1€,,False,,,1,,2023
143,Tapas 1.50€,,,6,,,,,2,1,0.0,,,,,,,,,2020-06-21,1.36,0.0,0.0,0.0,0.0,0.0,0.0,1.09,1.09,1.09,1.09,1.09,1,,,,,,,,,70000000,60000000,1.5,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0,0,1.0,0.0,,True,Tapas 1.50€,,False,,,1,,2023
144,tapas 2€,,,6,,,,,2,1,0.0,,,,,,,,,2020-06-21,1.82,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,1.82,1,,,,,,,,,70000000,60000000,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,tapas 2€,,False,,,1,,2023
17,pan 2x1,,,1,,,,,2,1,0.0,,,,,,,,,2020-06-21,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,pan 2x1,,False,,,1,,2023
200,BIFE,,,3,,,,,2,1,0.0,,,,,,,,,2020-06-21,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.58,0.58,0.58,1,,,,,,,,,70000000,60000000,8.0,0.7,0.7,0.7,0.7,0.7,0,0,0,0,0,0,1.0,0.0,,True,BIFE,,False,,,1,,2023
45,Salpicon,,,3,,,,,1,1,0.0,,,,,,,,,2020-06-22,5.45,0.0,0.0,0.0,0.0,0.0,0.0,5.45,5.45,5.45,5.45,5.45,1,,,,,,,,,70000000,60000000,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,Salpicon,,False,,,1,,2023
555,majadito,,,3,,,,,1,1,0.0,,,,,,,,,2020-06-22,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,1,,,,,,,,,70000000,60000000,7.0,0.06,0.06,0.06,0.06,0.06,0,0,0,0,0,0,1.0,0.0,,True,majadito,,False,,,1,,2023
601,sopa de fideo,,,3,,,,,1,1,0.0,,,,,,,,,2020-06-22,4.55,0.0,0.0,0.0,0.0,0.0,0.0,3.64,3.64,3.64,3.64,3.64,1,,,,,,,,,70000000,60000000,5.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,sopa de fideo,,False,,,1,,2023
602,zuma de naranja,,,4,,,,,1,1,0.0,,,,,,,,,2020-06-22,2.48,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,1.82,1,,,,,,,REFRESCOS\ZUMO1.JPG,,70000000,60000000,3.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,zuma de naranja,,False,,,1,,2023
700,plato codero,,,3,,,,,1,1,0.0,,,,,,,,,2020-06-23,6.36,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,6.36,6.36,6.36,1,,,,,,,,,70000000,60000000,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,plato codero,,False,,,1,,2023
18,pan espanada,,,1,,,,,2,1,0.0,,,,,,,,,2020-06-24,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.83,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,pan espanada,,False,,,1,,2023
305,Pan,,,1,,,,,1,1,0.0,,,,,,,,,2020-06-24,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.45,0.45,0.45,1,,,,,,,,,70000000,60000000,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1.0,0.0,,True,Pan,,False,,,1,,2023
65,referesco 2 litros,,,4,,,,,1,1,0.0,,,,,,,,,2020-06-24,2.73,0.0,0.0,0.0,0.0,0.0,0.0,2.73,2.73,2.73,2.73,2.73,1,,,,,,,REFRESCOS\COCACOLA2.JPG,,70000000,60000000,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,referesco 2 litros,,False,,,1,,2023
306,bacaladilla frita,,,13,,,,,1,1,0.0,,,,,,,,,2020-06-25,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,4.55,4.55,4.55,1,,,,,,,,,70000000,60000000,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,1.0,0.0,,True,bacaladilla frita,,False,,,1,,2023
750,desayuno,,,8,,,,,1,1,0.0,,,,,,,,,2020-06-27,1.82,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,1.82,1,,,,,,,,,70000000,60000000,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,desayuno,,False,,,1,,2023
709,Majadito,,,3,,,,,1,1,0.0,,,,,,,,,2020-06-29,6.36,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,4.55,4.55,4.55,1,,,,,,,,,70000000,60000000,7.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,1.0,0.0,,True,Majadito,,False,,,1,,2023
805,Ensalada,,,3,,,,,1,1,0.0,,,,,,,,,2020-06-29,5.45,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,4.55,4.55,4.55,1,,,,,,,PLATOS Y TAPAS\ENSALADA.JPG,,70000000,60000000,6.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,1.0,0.0,,True,Ensalada,,False,,,1,3,2023
600,Pollo a la broaster,,,3,,,,,1,1,0.0,,,,,,,,,2020-06-29,8.26,0.0,0.0,0.0,0.0,0.0,0.0,7.27,7.27,7.27,7.27,7.27,1,,,,,,,,,70000000,60000000,10.0,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,1.0,0.0,,True,Pollo a la broaster,,False,,,1,,2023
800,jarra de tinto de verano,,,9,,,,,1,1,0.0,,,,,,,,,2020-07-02,1.36,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.36,1.36,1.36,1.36,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,jarra de tinto de verano,,False,,,1,,2023
806,tanque de tinto de verano,,,9,,,,,1,1,0.0,,,,,,,,,2020-07-02,2.27,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2.27,2.27,2.27,2.27,1,,,,,,,FOTOS MARECICO\V TINTO VERANO.JPG,,70000000,60000000,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,1.0,0.0,,True,tanque de tinto de verano,,False,,,1,,2023
807,empanada de maiz,,,1,,,,,1,1,0.0,,,,,,,,,2020-07-03,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,empanada de maiz,,False,,,1,,2023
809,asado en olla,,,3,,,,,1,1,0.0,,,,,,,,,2020-07-04,6.36,0.0,0.0,0.0,0.0,0.0,0.0,5.45,5.45,5.45,5.45,5.45,1,,,,,,,,,70000000,60000000,7.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,asado en olla,,False,,,1,,2023
810,Keperi,,,3,,,,,1,1,0.0,,,,,,,,,2020-07-05,8.18,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,6.36,6.36,6.36,1,,,,,,,,,70000000,60000000,9.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,Keperi,,False,,,1,,2023
1000,varios,,,3,,,,,2,2,0.0,,,,,,,,,2020-07-09,10.91,0.0,0.0,0.0,0.0,0.0,0.0,10.91,10.91,10.91,10.91,10.91,1,,,,,,,,,70000000,60000000,12.0,12.0,12.0,12.0,12.0,12.0,0,0,0,0,0,0,1.0,0.0,,True,varios,,False,,,1,,2023
7895,magdalena,,,1,,,,,1,1,0.0,,,,,,,,,2020-07-17,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,,,,,,,,,70000000,60000000,1.0,1.21,1.21,1.21,1.21,1.21,0,0,0,0,0,0,1.0,0.0,,True,magdalena,,False,,,1,,2023
758,bolsa de patatas,,,6,,,,,1,1,0.0,,,,,,,,,2020-07-21,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,VARIOS\BOLSA PAPAS.JPG,,70000000,60000000,1.2,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,bolsa de patatas,,False,,,1,,2023
325,alfajores,,,1,,,,,2,2,0.0,,,,,,,,,2020-07-21,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.45,0.45,0.45,1,,,,,,,,,70000000,60000000,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1.0,0.0,,True,alfajores,,False,,,1,,2023
10254,cuñape,,,1,,,,,1,1,0.0,,,,,,,,,2020-07-23,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.45,0.45,0.45,1,,,,,,,IMÁGENES MESÓN DE LUCY\MASA\CUÑAPE.JPG,,70000000,60000000,1.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1.0,0.0,,True,cuñape,,False,,,1,,2023
2358,salchipapas grande,,,3,,,,,1,2,0.0,,,,,,,,,2020-07-23,4.13,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,5.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,salchipapas,,False,,,1,,2023
45685,olivas,,,6,,,,,1,1,0.0,,,,,,,,,2020-07-23,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.83,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,olivas,,False,,,1,,2023
4679875457,vaso de refesco grande 2.50€,,,4,,,,,1,1,0.0,,,,,,,,,2020-08-02,2.27,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,1.82,1,,,,,,,,,70000000,60000000,2.5,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,vaso de refesco grande 2.50€,,False,,,1,,2023
12457,calamares a la plancha,,,13,,,,,2,1,0.0,,,,,,,,,2020-08-02,8.26,0.0,0.0,0.0,0.0,0.0,0.0,8.26,8.26,8.26,8.26,8.26,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,calamares a la plancha,,False,,,1,,2023
1258,frituta de pescado,,,13,,,,,2,2,0.0,,,,,,,,,2020-08-06,6.36,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,6.36,6.36,6.36,1,,,,,,,FOTOS MARECICO\FRITURA.JPG,,70000000,60000000,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,frituta de pescado,,False,,,1,,2023
4565,chipirones,,,13,,,,,1,1,0.0,,,,,,,,,2020-08-06,6.36,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,6.36,6.36,6.36,1,,,,,,,,,70000000,60000000,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,chipirones,,False,,,1,,2023
2323,menu 10,,,3,,,,,2,2,0.0,,,,,,,,,2020-08-07,9.09,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,9.09,9.09,9.09,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,menu 10,,False,,,1,,2023
2587142,1/5 sin alcohol,,,9,,,,,1,1,0.0,,,,,,,,,2020-08-24,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.83,1,,,,,,,,,70000000,60000000,1.2,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,1/5 sin alcohol,,False,,,1,,2023
134565545,tapa de rabo de toro,,,6,,,,,2,1,0.0,,,,,,,,,2020-08-25,3.64,0.0,0.0,0.0,0.0,0.0,0.0,3.64,3.64,3.64,3.64,3.64,1,,,,,,,,,70000000,60000000,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,tapa de rabo de toro,,False,,,1,6,2023
147774,PACEÑA,,,9,,,,,2,1,0.0,,,,,,,,,2020-08-29,2.73,0.0,0.0,0.0,0.0,0.0,0.0,2.73,2.73,2.73,2.73,2.73,1,,,,,,,,,70000000,60000000,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,PACEÑA,,False,,,1,,2023
01245,cerveza clarita copa,,,9,,,,,2,1,0.0,,,,,,,,,2020-08-31,1.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,,,,,,,,,70000000,60000000,1.3,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,1.0,0.0,,True,cerveza clarita copa,,False,,,1,,2023
45665,mojama,,,6,,,,,1,1,0.0,,,,,,,,,2020-09-11,3.31,0.0,0.0,0.0,0.0,0.0,0.0,3.31,3.31,3.31,3.31,3.31,1,,,,,,,,,70000000,60000000,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,mojama,,False,,,1,,2023
10021,plato de huevo roto,,,6,,,,,1,2,0.0,,,,,,,,,2020-09-11,4.13,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,5.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,plato de huevo roto,,False,,,1,,2023
