NUMTIC,CAJA,NUMCAJ,CAJLINEA,CODIGO,DESCRI,CANTIDAD,PRECIO,DTO,IVA,TOTLIN,COCINA,NOTAS,CANTSTOCK,TIPOLIN,CODCOMBI,COMCANSTK,CANCOCINA,year_file
6833,001,00100006833,001000000014596,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6834,001,00100006834,001000000014597,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6835,001,00100006835,001000000014598,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6836,001,00100006836,001000000014599,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
6837,001,00100006837,001000000014600,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
6838,001,00100006838,001000000014601,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6839,001,00100006839,001000000014602,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6840,001,00100006840,001000000014604,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6841,001,00100006841,001000000014605,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6842,001,00100006842,001000000014606,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6843,001,00100006843,001000000014607,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6844,001,00100006844,001000000014608,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6845,001,00100006845,001000000014609,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6846,001,00100006846,001000000014610,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6847,001,00100006847,001000000014611,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6848,001,00100006848,001000000014612,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6849,001,00100006849,001000000014613,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6850,001,00100006850,001000000014614,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6851,001,00100006851,001000000014616,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
6851,001,00100006851,001000000014617,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6852,001,00100006852,001000000014618,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6853,001,00100006853,001000000014619,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6854,001,00100006854,001000000014620,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6855,001,00100006855,001000000014621,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6856,001,00100006856,001000000014622,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6857,001,00100006857,001000000014623,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6858,001,00100006858,001000000014624,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
6858,001,00100006858,001000000014625,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6859,001,00100006859,001000000014628,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6860,001,00100006860,001000000014629,171,solo,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
6861,001,00100006861,001000000014630,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6862,001,00100006862,001000000014631,171,solo,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
6863,001,00100006863,001000000014632,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6864,001,00100006864,001000000014633,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6865,001,00100006865,001000000014634,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6865,001,00100006865,001000000014635,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6866,001,00100006866,001000000014636,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6867,001,00100006867,001000000014637,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
6868,001,00100006868,001000000014638,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6869,001,00100006869,001000000014639,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6870,001,00100006870,001000000014640,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6871,001,00100006871,001000000014641,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6872,001,00100006872,001000000014642,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6873,001,00100006873,001000000014643,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6874,001,00100006874,001000000014644,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6875,001,00100006875,001000000014645,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6876,001,00100006876,001000000014646,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
6877,001,00100006877,001000000014648,174,Cafe Leche,5.0,1.2,0.0,10.0,6,,,0.0,,,1.0,,2021
6878,001,00100006878,001000000014649,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
6878,001,00100006878,001000000014650,174,Cafe Leche,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2021
6879,001,00100006879,001000000014651,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6880,001,00100006880,001000000014652,171,solo,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
6881,001,00100006881,001000000014653,171,solo,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
6881,001,00100006881,001000000014654,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6882,001,00100006882,001000000014655,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6883,001,00100006883,001000000014656,171,solo,9.0,1,0.0,10.0,9,,,0.0,,,1.0,,2021
6884,001,00100006884,001000000014657,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6885,001,00100006885,001000000014658,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6886,001,00100006886,001000000014659,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6887,001,00100006887,001000000014660,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6888,001,00100006888,001000000014661,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6888,001,00100006888,001000000014662,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6889,001,00100006889,001000000014663,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6890,001,00100006890,001000000014664,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6891,001,00100006891,001000000014665,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6892,001,00100006892,001000000014666,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6893,001,00100006893,001000000014667,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6894,001,00100006894,001000000014668,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6895,001,00100006895,001000000014669,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6896,001,00100006896,001000000014670,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6897,001,00100006897,001000000014671,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6898,001,00100006898,001000000014672,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6899,001,00100006899,001000000014673,174,Cafe Leche,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2021
6900,001,00100006900,001000000014674,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6901,001,00100006901,001000000014675,171,solo,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
6902,001,00100006902,001000000014676,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6903,001,00100006903,001000000014677,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6904,001,00100006904,001000000014678,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
6905,001,00100006905,001000000014679,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
6906,001,00100006906,001000000014680,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6907,001,00100006907,001000000014681,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6908,001,00100006908,001000000014682,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6908,001,00100006908,001000000014683,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6909,001,00100006909,001000000014684,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6910,001,00100006910,001000000014687,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6911,001,00100006911,001000000014688,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6912,001,00100006912,001000000014689,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
6913,001,00100006913,001000000014690,1,E. POLLO,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2021
6914,001,00100006914,001000000014691,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
6915,001,00100006915,001000000014692,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6916,001,00100006916,001000000014698,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6917,001,00100006917,001000000014699,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6918,001,00100006918,001000000014700,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6919,001,00100006919,001000000014701,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6920,001,00100006920,001000000014702,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6920,001,00100006920,001000000014703,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6921,001,00100006921,001000000014704,171,solo,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
6922,001,00100006922,001000000014705,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6923,001,00100006923,001000000014706,171,solo,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
6924,001,00100006924,001000000014707,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6925,001,00100006925,001000000014708,171,solo,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
6926,001,00100006926,001000000014709,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6927,001,00100006927,001000000014710,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6927,001,00100006927,001000000014711,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6928,001,00100006928,001000000014712,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6929,001,00100006929,001000000014713,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6929,001,00100006929,001000000014714,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6930,001,00100006930,001000000014715,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6931,001,00100006931,001000000014716,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6932,001,00100006932,001000000014717,1,E. POLLO,10.0,1,0.0,10.0,10,,,0.0,,,1.0,,2021
6933,001,00100006933,001000000014718,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6934,001,00100006934,001000000014719,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
6935,001,00100006935,001000000014720,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6936,001,00100006936,001000000014721,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
6937,001,00100006937,001000000014722,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
6938,001,00100006938,001000000014723,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6939,001,00100006939,001000000014724,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6940,001,00100006940,001000000014726,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6941,001,00100006941,001000000014727,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
6942,001,00100006942,001000000014728,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6943,001,00100006943,001000000014729,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
6944,001,00100006944,001000000014730,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6945,001,00100006945,001000000014731,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6946,001,00100006946,001000000014732,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6947,001,00100006947,001000000014733,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6948,001,00100006948,001000000014734,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6949,001,00100006949,001000000014735,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6950,001,00100006950,001000000014736,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6950,001,00100006950,001000000014737,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6951,001,00100006951,001000000014738,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
6952,001,00100006952,001000000014739,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6953,001,00100006953,001000000014740,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6954,001,00100006954,001000000014741,1,E. POLLO,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2021
6955,001,00100006955,001000000014742,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6956,001,00100006956,001000000014744,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6957,001,00100006957,001000000014745,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6958,001,00100006958,001000000014746,1,E. POLLO,8.0,1,0.0,10.0,8,,,0.0,,,1.0,,2021
6959,001,00100006959,001000000014747,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6960,001,00100006960,001000000014748,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
6961,001,00100006961,001000000014749,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
6962,001,00100006962,001000000014751,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6963,001,00100006963,001000000014752,174,Cafe Leche,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2021
6964,001,00100006964,001000000014753,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6965,001,00100006965,001000000014754,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6966,001,00100006966,001000000014755,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
6967,001,00100006967,001000000014758,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
6967,001,00100006967,001000000014759,174,Cafe Leche,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2021
6968,001,00100006968,001000000014760,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6969,001,00100006969,001000000014761,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6970,001,00100006970,001000000014762,171,solo,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
6971,001,00100006971,001000000014763,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6972,001,00100006972,001000000014765,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6973,001,00100006973,001000000014767,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6973,001,00100006973,001000000014768,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6974,001,00100006974,001000000014769,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
6975,001,00100006975,001000000014770,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6976,001,00100006976,001000000014771,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6977,001,00100006977,001000000014772,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6978,001,00100006978,001000000014778,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6979,001,00100006979,001000000014779,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6980,001,00100006980,001000000014780,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
6981,001,00100006981,001000000014781,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
6982,001,00100006982,001000000014782,1,E. POLLO,6.0,1,0.0,10.0,6,,,0.0,,,1.0,,2021
6982,001,00100006982,001000000014783,174,Cafe Leche,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2021
6983,001,00100006983,001000000014784,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6984,001,00100006984,001000000014786,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6985,001,00100006985,001000000014787,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6986,001,00100006986,001000000014788,1,E. POLLO,9.0,1,0.0,10.0,9,,,0.0,,,1.0,,2021
6987,001,00100006987,001000000014789,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6988,001,00100006988,001000000014790,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6988,001,00100006988,001000000014791,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6989,001,00100006989,001000000014792,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
6990,001,00100006990,001000000014793,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6991,001,00100006991,001000000014794,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6992,001,00100006992,001000000014795,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6993,001,00100006993,001000000014796,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6994,001,00100006994,001000000014797,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6994,001,00100006994,001000000014798,175,Belmonte,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
6995,001,00100006995,001000000014799,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6996,001,00100006996,001000000014800,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2021
6997,001,00100006997,001000000014801,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
6998,001,00100006998,001000000014802,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
6999,001,00100006999,001000000014803,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
7000,001,00100007000,001000000014804,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
7001,001,00100007001,001000000014805,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7002,001,00100007002,001000000014808,171,solo,21.0,1,0.0,10.0,21,,,0.0,,,1.0,,2021
7002,001,00100007002,001000000014809,174,Cafe Leche,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2021
7003,001,00100007003,001000000014810,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7004,001,00100007004,001000000014813,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7005,001,00100007005,001000000014815,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7006,001,00100007006,001000000014816,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7007,001,00100007007,001000000014817,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
7008,001,00100007008,001000000014818,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7009,001,00100007009,001000000014821,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
7010,001,00100007010,001000000014822,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
7011,001,00100007011,001000000014823,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
7012,001,00100007012,001000000014824,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
7013,001,00100007013,001000000014825,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
7014,001,00100007014,001000000014826,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
7015,001,00100007015,001000000014827,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
7016,001,00100007016,001000000014828,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
7017,001,00100007017,001000000014830,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7018,001,00100007018,001000000014831,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
7019,001,00100007019,001000000014832,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7020,001,00100007020,001000000014833,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
7021,001,00100007021,001000000014834,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7022,001,00100007022,001000000014835,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
7023,001,00100007023,001000000014836,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
7024,001,00100007024,001000000014837,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7025,001,00100007025,001000000014838,174,Cafe Leche,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2021
7026,001,00100007026,001000000014840,1,E. POLLO,7.0,1,0.0,10.0,7,,,0.0,,,1.0,,2021
7026,001,00100007026,001000000014841,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
7027,001,00100007027,001000000014842,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7028,001,00100007028,001000000014843,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
7029,001,00100007029,001000000014844,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7030,001,00100007030,001000000014845,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7031,001,00100007031,001000000014846,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
7032,001,00100007032,001000000014847,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7033,001,00100007033,001000000014848,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7034,001,00100007034,001000000014849,171,solo,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
7035,001,00100007035,001000000014850,171,solo,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2021
7036,001,00100007036,001000000014851,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7037,001,00100007037,001000000014852,175,Belmonte,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
7037,001,00100007037,001000000014853,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
7038,001,00100007038,001000000014854,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7039,001,00100007039,001000000014855,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7040,001,00100007040,001000000014856,10254,cuñape 0.50,1.0,0.5,0.0,10.0,0.5,,,0.0,,,1.0,,2021
7041,001,00100007041,001000000014857,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7042,001,00100007042,001000000014858,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7043,001,00100007043,001000000014859,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7044,001,00100007044,001000000014860,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7045,001,00100007045,001000000014861,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7046,001,00100007046,001000000014862,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2021
7047,001,00100007047,001000000014863,171,solo,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2021
7048,001,00100007048,001000000014864,171,solo,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2021
7049,001,00100007049,001000000014865,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
7050,001,00100007050,001000000014866,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2021
7050,001,00100007050,001000000014867,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2021
