NUMTIC,CAJA,NUMCAJ,CAJLINEA,CODIGO,DESCRI,CANTIDAD,PRECIO,DTO,IVA,TOTLIN,COCINA,NOTAS,CANTSTOCK,TIPOLIN,CODCOMBI,COMCANSTK,CANCOCINA,year_file
30,001,00100000030,001000000000203,52,Refresco,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
32,001,00100000032,001000000000214,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
32,001,00100000032,001000000000215,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
33,001,00100000033,001000000000216,1,E. POLLO,10.0,1,0.0,10.0,10,,,0.0,,,1.0,,2020
34,001,00100000034,001000000000218,30,Asadito yuca,2.0,2,0.0,10.0,4,,,0.0,,,1.0,,2020
34,001,00100000034,001000000000219,50,Agua p.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
35,001,00100000035,001000000000220,1,E. POLLO,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2020
31,001,00100000031,001000000000224,30,Asadito yuca,2.0,2,0.0,10.0,4,,,0.0,,,1.0,,2020
31,001,00100000031,001000000000225,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
31,001,00100000031,001000000000226,6,R.queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
31,001,00100000031,001000000000227,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
31,001,00100000031,001000000000228,32,Sopa de Mani,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
31,001,00100000031,001000000000229,50,Agua p.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
36,001,00100000036,001000000000239,9,Salteña,5.0,1.5,0.0,10.0,7.5,,,0.0,,,1.0,,2020
36,001,00100000036,001000000000240,2,E. queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
36,001,00100000036,001000000000241,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
36,001,00100000036,001000000000242,217,alfajoz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
36,001,00100000036,001000000000243,50,Agua p.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
36,001,00100000036,001000000000244,52,Refresco,3.0,1.5,0.0,10.0,4.5,,,0.0,,,1.0,,2020
37,001,00100000037,001000000000246,50,Agua p.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
37,001,00100000037,001000000000247,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
37,001,00100000037,001000000000248,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
38,001,00100000038,001000000000249,38,Meú,1.0,7,0.0,10.0,7,,,0.0,,,1.0,,2020
38,001,00100000038,001000000000250,50,Agua p.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
39,001,00100000039,001000000000251,22,B. melocón,1.0,2.5,0.0,10.0,2.5,,,0.0,,,1.0,,2020
39,001,00100000039,001000000000252,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
39,001,00100000039,001000000000253,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
39,001,00100000039,001000000000254,5,Cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
39,001,00100000039,001000000000255,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
39,001,00100000039,001000000000256,6,R.queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
39,001,00100000039,001000000000257,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
40,001,00100000040,001000000000258,5,Cuñape,5.0,1,0.0,10.0,5,,,0.0,,,1.0,,2020
40,001,00100000040,001000000000259,50,Agua p.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
41,001,00100000041,001000000000261,50,Agua p.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
41,001,00100000041,001000000000262,34,Patasca,5.0,4,0.0,10.0,20,,,0.0,,,1.0,,2020
41,001,00100000041,001000000000263,50,Agua p.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
41,001,00100000041,001000000000264,9,Salteña,4.0,1.5,0.0,10.0,6,,,0.0,,,1.0,,2020
42,001,00100000042,001000000000266,134,Boqueron Vinagre,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
42,001,00100000042,001000000000267,76,Quinto,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
43,001,00100000043,001000000000268,77,Tercio,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
43,001,00100000043,001000000000269,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
44,001,00100000044,001000000000270,38,Meú,1.0,7,0.0,10.0,7,,,0.0,,,1.0,,2020
45,001,00100000045,001000000000273,32,Sopa de Mani,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
45,001,00100000045,001000000000274,34,Patasca,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
45,001,00100000045,001000000000275,33,Fricase,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
45,001,00100000045,001000000000276,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
45,001,00100000045,001000000000277,50,Agua p.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
45,001,00100000045,001000000000278,9,Salteña,3.0,1.5,0.0,10.0,4.5,,,0.0,,,1.0,,2020
45,001,00100000045,001000000000279,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
46,001,00100000046,001000000000288,193,cubatas,2.0,4,0.0,10.0,8,,,0.0,,,1.0,,2020
47,001,00100000047,001000000000290,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
47,001,00100000047,001000000000291,2,E. queso,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
47,001,00100000047,001000000000292,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
48,001,00100000048,001000000000293,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
48,001,00100000048,001000000000294,51,Agua g.,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
48,001,00100000048,001000000000295,54,J. Linaza,1.0,3,0.0,10.0,3,,,0.0,,,1.0,,2020
49,001,00100000049,001000000000304,5,Cuñape,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
49,001,00100000049,001000000000305,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
49,001,00100000049,001000000000306,50,Agua p.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
49,001,00100000049,001000000000307,30,Asadito yuca,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2020
49,001,00100000049,001000000000308,175,Belmonte,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
50,001,00100000050,001000000000312,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
50,001,00100000050,001000000000313,151,B. Lomo,1.0,3,0.0,10.0,3,,,0.0,,,1.0,,2020
50,001,00100000050,001000000000314,71,Caña,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
51,001,00100000051,001000000000315,72,Copa,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2020
51,001,00100000051,001000000000316,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
52,001,00100000052,001000000000318,       132,Marinera,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
52,001,00100000052,001000000000319,76,Quinto,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
53,001,00100000053,001000000000320,130,Caballitos,3.0,1.2,0.0,10.0,3.6,,,0.0,,,1.0,,2020
53,001,00100000053,001000000000321,78,Litro,1.0,2.5,0.0,10.0,2.5,,,0.0,,,1.0,,2020
53,001,00100000053,001000000000322,131,,3.0,1.5,0.0,10.0,4.5,,,0.0,,,1.0,,2020
54,001,00100000054,001000000000326,34,Patasca,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
54,001,00100000054,001000000000327,35,Cerdo al Horno,1.0,6,0.0,10.0,6,,,0.0,,,1.0,,2020
54,001,00100000054,001000000000328,38,Meú,2.0,7,0.0,10.0,14,,,0.0,,,1.0,,2020
55,001,00100000055,001000000000329,31,Panza frita,3.0,3,0.0,10.0,9,,,0.0,,,1.0,,2020
55,001,00100000055,001000000000330,74,Tanque,1.0,2.5,0.0,10.0,2.5,,,0.0,,,1.0,,2020
55,001,00100000055,001000000000331,75,llitro  Jarra,1.0,5,0.0,10.0,5,,,0.0,,,1.0,,2020
56,001,00100000056,001000000000332,78,Litro,2.0,2.5,0.0,10.0,5,,,0.0,,,1.0,,2020
56,001,00100000056,001000000000333,32,Sopa de Mani,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
56,001,00100000056,001000000000334,31,Panza frita,1.0,3,0.0,10.0,3,,,0.0,,,1.0,,2020
57,001,00100000057,001000000000338,31,Panza frita,1.0,3,0.0,10.0,3,,,0.0,,,1.0,,2020
57,001,00100000057,001000000000339,30,Asadito yuca,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2020
57,001,00100000057,001000000000340,78,Litro,3.0,2.5,0.0,10.0,7.5,,,0.0,,,1.0,,2020
58,001,00100000058,001000000000341,5,Cuñape,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2020
58,001,00100000058,001000000000342,55,J. Chicha,1.0,3,0.0,10.0,3,,,0.0,,,1.0,,2020
58,001,00100000058,001000000000343,54,J. Linaza,1.0,3,0.0,10.0,3,,,0.0,,,1.0,,2020
59,001,00100000059,001000000000345,34,Patasca,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
59,001,00100000059,001000000000346,33,Fricase,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
59,001,00100000059,001000000000347,32,Sopa de Mani,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
59,001,00100000059,001000000000348,38,Meú,1.0,7,0.0,10.0,7,,,0.0,,,1.0,,2020
59,001,00100000059,001000000000349,56,J. Mocochinchi,1.0,3,0.0,21.0,3,,,0.0,,,1.0,,2020
59,001,00100000059,001000000000350,55,J. Chicha,1.0,3,0.0,10.0,3,,,0.0,,,1.0,,2020
59,001,00100000059,001000000000351,51,Agua g.,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
60,001,00100000060,001000000000353,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
60,001,00100000060,001000000000354,111,Cerdo Horno,1.0,6,0.0,10.0,6,,,0.0,,,1.0,,2020
60,001,00100000060,001000000000355,112,kepiri,1.0,7,0.0,10.0,7,,,0.0,,,1.0,,2020
61,001,00100000061,001000000000356,31,Panza frita,1.0,3,0.0,10.0,3,,,0.0,,,1.0,,2020
61,001,00100000061,001000000000357,32,Sopa de Mani,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
61,001,00100000061,001000000000358,52,Refresco,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
62,001,00100000062,001000000000359,32,Sopa de Mani,2.0,4,0.0,10.0,8,,,0.0,,,1.0,,2020
62,001,00100000062,001000000000360,35,Cerdo al Horno,2.0,6,0.0,10.0,12,,,0.0,,,1.0,,2020
62,001,00100000062,001000000000361,54,J. Linaza,1.0,3,0.0,10.0,3,,,0.0,,,1.0,,2020
62,001,00100000062,001000000000362,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
20,001,00100000020,001000000000159,76,Quinto,6.0,1,0.0,10.0,6,False,,0.0,,,1.0,0.0,2020
20,001,00100000020,001000000000302,151,B. Lomo,1.0,3,0.0,10.0,3,False,,0.0,,,1.0,0.0,2020
20,001,00100000020,001000000000303,152,B. Salchicha,1.0,3,0.0,10.0,3,False,,0.0,,,1.0,0.0,2020
63,001,00100000063,001000000000369,78,Litro,1.0,2.5,0.0,10.0,2.5,,,0.0,,,1.0,,2020
64,001,00100000064,001000000000370,9,Salteña,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
64,001,00100000064,001000000000371,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
65,001,00100000065,001000000000372,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
66,001,00100000066,001000000000373,76,Quinto,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
66,001,00100000066,001000000000375,77,Tercio,7.0,1.2,0.0,10.0,8.4,,,0.0,,,1.0,,2020
67,001,00100000067,001000000000376,172,Cortado/Manchado,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
68,001,00100000068,001000000000377,76,Quinto,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
69,001,00100000069,001000000000386,78,Litro,2.0,2.5,0.0,10.0,5,,,0.0,,,1.0,,2020
70,001,00100000070,001000000000390,71,Caña,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
71,001,00100000071,001000000000391,76,Quinto,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
71,001,00100000071,001000000000392,32,Sopa de Mani,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
71,001,00100000071,001000000000393,36,Milanesa de pollo,1.0,6,0.0,10.0,6,,,0.0,,,1.0,,2020
72,001,00100000072,001000000000394,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
72,001,00100000072,001000000000398,114,Pollo Braster + Picante Pollo,1.0,7,0.0,10.0,7,,,0.0,,115,0.0,,2020
72,001,00100000072,001000000000403,36,Milanesa de pollo,1.0,6,0.0,10.0,6,,,0.0,,,1.0,,2020
73,001,00100000073,001000000000404,115,Picante Pollo,1.0,8,0.0,10.0,8,,,0.0,,,1.0,,2020
74,001,00100000074,001000000000407,31,Panza frita,1.0,3,0.0,10.0,3,,,0.0,,,1.0,,2020
74,001,00100000074,001000000000408,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
75,001,00100000075,001000000000410,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
76,001,00100000076,001000000000415,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
77,001,00100000077,001000000000416,144,tapas 2€,1.0,2,0.0,10.0,2,,,0.0,,,1.0,,2020
78,001,00100000078,001000000000417,32,Sopa de Mani,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
78,001,00100000078,001000000000418,115,Picante Pollo,1.0,8,0.0,10.0,8,,,0.0,,,1.0,,2020
79,001,00100000079,001000000000419,77,Tercio,3.0,1.2,0.0,10.0,3.6,,,0.0,,,1.0,,2020
80,001,00100000080,001000000000420,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
81,001,00100000081,001000000000421,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
82,001,00100000082,001000000000422,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
83,001,00100000083,001000000000423,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
84,001,00100000084,001000000000424,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
85,001,00100000085,001000000000425,40,pique macho 10€,1.0,10,0.0,10.0,10,,,0.0,,,1.0,,2020
86,001,00100000086,001000000000426,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
87,001,00100000087,001000000000427,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
88,001,00100000088,001000000000428,90,Copa Casa,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
89,001,00100000089,001000000000429,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
90,001,00100000090,001000000000430,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
91,001,00100000091,001000000000431,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
92,001,00100000092,001000000000437,73,Jarra,3.0,1.5,0.0,10.0,4.5,,,0.0,,,1.0,,2020
93,001,00100000093,001000000000438,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
94,001,00100000094,001000000000441,171,solo,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
95,001,00100000095,001000000000442,171,solo,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
96,001,00100000096,001000000000443,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
96,001,00100000096,001000000000444,3,E. arroz,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
97,001,00100000097,001000000000445,3,E. arroz,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
97,001,00100000097,001000000000446,30,Asadito yuca,2.0,2,0.0,10.0,4,,,0.0,,,1.0,,2020
98,001,00100000098,001000000000447,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
98,001,00100000098,001000000000448,1,E. POLLO,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
98,001,00100000098,001000000000449,9,Salteña,3.0,1.5,0.0,10.0,4.5,,,0.0,,,1.0,,2020
99,001,00100000099,001000000000456,6,R.queso,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
99,001,00100000099,001000000000457,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
99,001,00100000099,001000000000458,9,Salteña,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
100,001,00100000100,001000000000465,34,Patasca,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
101,001,00100000101,001000000000477,9,Salteña,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
102,001,00100000102,001000000000479,9,Salteña,6.0,1.5,0.0,10.0,9,,,0.0,,,1.0,,2020
103,001,00100000103,001000000000506,200,BIFE,1.0,0.7,0.0,10.0,0.7,,,0.0,,,1.0,,2020
104,001,00100000104,001000000000507,41,menu 8€,1.0,8,0.0,10.0,8,,,0.0,,,1.0,,2020
104,001,00100000104,001000000000508,52,Refresco,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
104,001,00100000104,001000000000509,9,Salteña,2.0,1.5,0.0,10.0,3,,,0.0,,,1.0,,2020
104,001,00100000104,001000000000510,200,BIFE,1.0,7,0.0,10.0,7,,,0.0,,,1.0,,2020
105,001,00100000105,001000000000511,200,BIFE,1.0,7,0.0,10.0,7,,,0.0,,,1.0,,2020
106,001,00100000106,001000000000516,77,Tercio,2.0,1.2,0.0,10.0,2.4,,,0.0,,,1.0,,2020
107,001,00100000107,001000000000517,76,Quinto,9.0,1,0.0,10.0,9,,,0.0,,,1.0,,2020
107,001,00100000107,001000000000518,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
107,001,00100000107,001000000000519,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
107,001,00100000107,001000000000520,32,Sopa de Mani,2.0,4,0.0,10.0,8,,,0.0,,,1.0,,2020
108,001,00100000108,001000000000521,76,Quinto,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
109,001,00100000109,001000000000522,76,Quinto,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2020
110,001,00100000110,001000000000523,36,Milanesa de pollo,1.0,6,0.0,10.0,6,,,0.0,,,1.0,,2020
111,001,00100000111,001000000000543,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
111,001,00100000111,001000000000544,34,Patasca,2.0,4,0.0,10.0,8,,,0.0,,,1.0,,2020
111,001,00100000111,001000000000545,9,Salteña,4.0,1.5,0.0,10.0,6,,,0.0,,,1.0,,2020
111,001,00100000111,001000000000546,601,sopa de fideo,1.0,4,0.0,10.0,4,,,0.0,,,1.0,,2020
111,001,00100000111,001000000000547,200,BIFE,1.0,7,0.0,10.0,7,,,0.0,,,1.0,,2020
111,001,00100000111,001000000000548,114,Pollo a la broaster,1.0,7,0.0,10.0,7,,,0.0,,,1.0,,2020
111,001,00100000111,001000000000549,55,J. Chicha,1.0,3,0.0,10.0,3,,,0.0,,,1.0,,2020
111,001,00100000111,001000000000550,53,Vaso R.,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
112,001,00100000112,001000000000570,52,Refresco,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
113,001,00100000113,001000000000571,5,Cuñape,3.0,1,0.0,10.0,3,,,0.0,,,1.0,,2020
114,001,00100000114,001000000000575,76,Quinto,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
115,001,00100000115,001000000000579,1,E. POLLO,10.0,1,0.0,10.0,10,,,0.0,,,1.0,,2020
115,001,00100000115,001000000000580,9,Salteña,1.0,1.5,0.0,10.0,1.5,,,0.0,,,1.0,,2020
116,001,00100000116,001000000000581,1,E. POLLO,4.0,1,0.0,10.0,4,,,0.0,,,1.0,,2020
116,001,00100000116,001000000000583,53,Vaso R.,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
117,001,00100000117,001000000000586,1,E. POLLO,2.0,1,0.0,10.0,2,,,0.0,,,1.0,,2020
118,001,00100000118,001000000000588,174,Cafe Leche,1.0,1.2,0.0,10.0,1.2,,,0.0,,,1.0,,2020
118,001,00100000118,001000000000589,1,E. POLLO,1.0,1,0.0,10.0,1,,,0.0,,,1.0,,2020
