CODIGO,DESCRI,AMPDES,BARRAS,FAMILIA,MODELO,TALLA,COLOR,PROMOC,IVA,IVACOM,COMIS,PROVEE,REFPROV,FEUCOM,PUCOM,PMCOM,CANPMC,PMVEN,CANPMV,FECALT,PVP,PVPDTO,DTO1,DTO2,DTO3,DTO4,DTO5,TARIFA1,TARIFA2,TARIFA3,TARIFA4,TARIFA5,TIPARTICUL,BLOQUEO,FULTVEN,FULTCOM,STOCK,STMIN,STMAX,IMAGEN,UBICACION,CTAVENTA,CTACOMPRA,PVPCI,TARIFA1CI,TARIFA2CI,TARIFA3CI,TARIFA4CI,TARIFA5CI,BENEFPVP,BENEFTAR1,BENEFTAR2,BENEFTAR3,BENEFTAR4,BENEFTAR5,TIPOBENEF,MINVARPOR,IMPRECOM,VISUTPV,DESCRITPV,PROPORCION,VENTAPESO,COMPUESTO,COMPONENTE,COMBINADO,FAMCOMBI,year_file
45,Salpicon,,,3,,,,,2,1,0.0,,,,,,,,,2020-06-22,5.45,0.0,0.0,0.0,0.0,0.0,0.0,5.45,5.45,5.45,5.45,5.45,1,,,,,,,,,70000000,60000000,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,Salpicon,,False,,,1,,2022
555,majadito,,,3,,,,,2,1,0.0,,,,,,,,,2020-06-22,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,1,,,,,,,,,70000000,60000000,7.0,0.06,0.06,0.06,0.06,0.06,0,0,0,0,0,0,1.0,0.0,,True,majadito,,False,,,1,,2022
601,sopa de fideo,,,3,,,,,2,1,0.0,,,,,,,,,2020-06-22,4.55,0.0,0.0,0.0,0.0,0.0,0.0,3.64,3.64,3.64,3.64,3.64,1,,,,,,,,,70000000,60000000,5.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,sopa de fideo,,False,,,1,,2022
602,zuma de naranja,,,4,,,,,2,1,0.0,,,,,,,,,2020-06-22,1.82,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,1.82,1,,,,,,,REFRESCOS\ZUMO1.JPG,,70000000,60000000,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,zuma de naranja,,False,,,1,,2022
700,plato codero,,,3,,,,,2,1,0.0,,,,,,,,,2020-06-23,6.36,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,6.36,6.36,6.36,1,,,,,,,,,70000000,60000000,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,plato codero,,False,,,1,,2022
18,pan espanada,,,1,,,,,2,1,0.0,,,,,,,,,2020-06-24,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.83,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,pan espanada,,False,,,1,,2022
305,Pan,,,1,,,,,2,1,0.0,,,,,,,,,2020-06-24,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.45,0.45,0.45,1,,,,,,,,,70000000,60000000,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1.0,0.0,,True,Pan,,False,,,1,,2022
65,referesco 2 litros,,,4,,,,,2,1,0.0,,,,,,,,,2020-06-24,2.73,0.0,0.0,0.0,0.0,0.0,0.0,2.73,2.73,2.73,2.73,2.73,1,,,,,,,REFRESCOS\COCACOLA2.JPG,,70000000,60000000,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,referesco 2 litros,,False,,,1,,2022
306,bacaladilla frita,,,13,,,,,2,1,0.0,,,,,,,,,2020-06-25,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,4.55,4.55,4.55,1,,,,,,,,,70000000,60000000,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,1.0,0.0,,True,bacaladilla frita,,False,,,1,,2022
750,desayuno,,,8,,,,,2,1,0.0,,,,,,,,,2020-06-27,1.82,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,1.82,1,,,,,,,,,70000000,60000000,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,desayuno,,False,,,1,,2022
709,Majadito,,,3,,,,,2,1,0.0,,,,,,,,,2020-06-29,6.36,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,4.55,4.55,4.55,1,,,,,,,,,70000000,60000000,7.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,1.0,0.0,,True,Majadito,,False,,,1,,2022
805,Ensalada,,,3,,,,,2,1,0.0,,,,,,,,,2020-06-29,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,4.55,4.55,4.55,1,,,,,,,PLATOS Y TAPAS\ENSALADA.JPG,,70000000,60000000,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,1.0,0.0,,True,Ensalada,,False,,,1,3,2022
600,Pollo a la broaster,,,3,,,,,2,1,0.0,,,,,,,,,2020-06-29,6.36,0.0,0.0,0.0,0.0,0.0,0.0,7.27,7.27,7.27,7.27,7.27,1,,,,,,,,,70000000,60000000,7.0,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,1.0,0.0,,True,Pollo a la broaster,,False,,,1,,2022
800,jarra de tinto de verano,,,9,,,,,2,1,0.0,,,,,,,,,2020-07-02,1.36,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.36,1.36,1.36,1.36,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,jarra de tinto de verano,,False,,,1,,2022
806,tanque de tinto de verano,,,9,,,,,2,1,0.0,,,,,,,,,2020-07-02,2.27,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2.27,2.27,2.27,2.27,1,,,,,,,FOTOS MARECICO\V TINTO VERANO.JPG,,70000000,60000000,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,1.0,0.0,,True,tanque de tinto de verano,,False,,,1,,2022
807,empanada de maiz,,,1,,,,,2,1,0.0,,,,,,,,,2020-07-03,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,empanada de maiz,,False,,,1,,2022
809,asado en olla,,,3,,,,,2,1,0.0,,,,,,,,,2020-07-04,6.36,0.0,0.0,0.0,0.0,0.0,0.0,5.45,5.45,5.45,5.45,5.45,1,,,,,,,,,70000000,60000000,7.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,asado en olla,,False,,,1,,2022
810,Keperi,,,3,,,,,2,1,0.0,,,,,,,,,2020-07-05,8.18,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,6.36,6.36,6.36,1,,,,,,,,,70000000,60000000,9.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,Keperi,,False,,,1,,2022
1000,varios,,,3,,,,,2,2,0.0,,,,,,,,,2020-07-09,10.91,0.0,0.0,0.0,0.0,0.0,0.0,10.91,10.91,10.91,10.91,10.91,1,,,,,,,,,70000000,60000000,12.0,12.0,12.0,12.0,12.0,12.0,0,0,0,0,0,0,1.0,0.0,,True,varios,,False,,,1,,2022
7895,magdalena,,,1,,,,,2,1,0.0,,,,,,,,,2020-07-17,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,,,,,,,,,70000000,60000000,1.0,1.21,1.21,1.21,1.21,1.21,0,0,0,0,0,0,1.0,0.0,,True,magdalena,,False,,,1,,2022
758,bolsa de patatas,,,6,,,,,2,2,0.0,,,,,,,,,2020-07-21,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.91,0.91,1,,,,,,,VARIOS\BOLSA PAPAS.JPG,,70000000,60000000,1.2,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,bolsa de patatas,,False,,,1,,2022
325,alfajores,,,1,,,,,2,2,0.0,,,,,,,,,2020-07-21,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.45,0.45,0.45,1,,,,,,,,,70000000,60000000,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1.0,0.0,,True,alfajores,,False,,,1,,2022
10254,cuñape,,,1,,,,,1,1,0.0,,,,,,,,,2020-07-23,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.45,0.45,0.45,1,,,,,,,IMÁGENES MESÓN DE LUCY\MASA\CUÑAPE.JPG,,70000000,60000000,1.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1.0,0.0,,True,cuñape,,False,,,1,,2022
2358,salchipapas grande,,,3,,,,,1,2,0.0,,,,,,,,,2020-07-23,4.13,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,5.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,salchipapas,,False,,,1,,2022
45685,olivas,,,6,,,,,1,2,0.0,,,,,,,,,2020-07-23,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.83,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,olivas,,False,,,1,,2022
4679875457,vaso de refesco grande 2.50€,,,4,,,,,2,1,0.0,,,,,,,,,2020-08-02,2.27,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,1.82,1,,,,,,,,,70000000,60000000,2.5,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,vaso de refesco grande 2.50€,,False,,,1,,2022
12457,calamares a la plancha,,,13,,,,,2,1,0.0,,,,,,,,,2020-08-02,8.26,0.0,0.0,0.0,0.0,0.0,0.0,8.26,8.26,8.26,8.26,8.26,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,calamares a la plancha,,False,,,1,,2022
1258,frituta de pescado,,,13,,,,,2,2,0.0,,,,,,,,,2020-08-06,6.36,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,6.36,6.36,6.36,1,,,,,,,FOTOS MARECICO\FRITURA.JPG,,70000000,60000000,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,frituta de pescado,,False,,,1,,2022
4565,chipirones,,,13,,,,,2,2,0.0,,,,,,,,,2020-08-06,6.36,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,6.36,6.36,6.36,1,,,,,,,,,70000000,60000000,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,chipirones,,False,,,1,,2022
2323,menu 10,,,3,,,,,2,2,0.0,,,,,,,,,2020-08-07,9.09,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,9.09,9.09,9.09,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,menu 10,,False,,,1,,2022
2587142,1/5 sin alcohol,,,9,,,,,1,1,0.0,,,,,,,,,2020-08-24,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.83,1,,,,,,,,,70000000,60000000,1.2,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,1/5 sin alcohol,,False,,,1,,2022
134565545,tapa de rabo de toro,,,6,,,,,2,1,0.0,,,,,,,,,2020-08-25,3.64,0.0,0.0,0.0,0.0,0.0,0.0,3.64,3.64,3.64,3.64,3.64,1,,,,,,,,,70000000,60000000,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,tapa de rabo de toro,,False,,,1,6,2022
147774,PACEÑA,,,9,,,,,2,1,0.0,,,,,,,,,2020-08-29,2.73,0.0,0.0,0.0,0.0,0.0,0.0,2.73,2.73,2.73,2.73,2.73,1,,,,,,,,,70000000,60000000,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,PACEÑA,,False,,,1,,2022
01245,cerveza clarita copa,,,9,,,,,2,1,0.0,,,,,,,,,2020-08-31,1.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,,,,,,,,,70000000,60000000,1.3,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,1.0,0.0,,True,cerveza clarita copa,,False,,,1,,2022
45665,mojama,,,6,,,,,1,1,0.0,,,,,,,,,2020-09-11,3.31,0.0,0.0,0.0,0.0,0.0,0.0,3.31,3.31,3.31,3.31,3.31,1,,,,,,,,,70000000,60000000,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,mojama,,False,,,1,,2022
10021,plato de huevo roto,,,6,,,,,1,2,0.0,,,,,,,,,2020-09-11,4.13,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,5.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,plato de huevo roto,,False,,,1,,2022
7988955,escabeche,,,3,,,,,1,2,0.0,,,,,,,,,2020-09-13,5.79,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,7.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,escabeche,,False,,,1,,2022
42574,tewi,,,8,,,,,1,2,0.0,,,,,,,,,2020-09-13,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,tewi,,False,,,1,,2022
0,nada,,,1,,,,,1,1,0.0,,,,,,,,,2021-07-10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,1,,,,,,,,,70000000,60000000,0.12,0.12,0.12,0.12,0.12,0.12,0,0,0,0,0,0,1.0,0.0,,True,nada,,False,,,1,,2022
968758,chichron,,,3,,,,,1,1,0.0,,,,,,,,,2021-07-10,8.26,0.0,0.0,0.0,0.0,0.0,0.0,8.26,8.26,8.26,8.26,8.26,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,chichron,,False,,,1,,2022
123568,gamba al ajillo racion,,,13,,,,,1,1,0.0,,,,,,,,,2021-07-10,8.26,0.0,0.0,0.0,0.0,0.0,0.0,5.79,5.79,5.79,5.79,5.79,1,,,,,,,,,70000000,60000000,10.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,gamba al ajillo racion,,False,,,1,,2022
455548,heniken tercio,,,9,,,,,1,1,0.0,,,,,,,,,2021-07-10,1.65,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,1.82,1,,,,,,,,,70000000,60000000,2.0,2.2,2.2,2.2,2.2,2.2,0,0,0,0,0,0,1.0,0.0,,True,heniken tercio,,False,,,1,,2022
985365,heniken quinto,,,9,,,,,1,1,0.0,,,,,,,,,2021-07-10,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,heniken quinto,,False,,,1,,2022
326589,chipirones,,,13,,,,,1,1,0.0,,,,,,,,,2021-07-10,5.79,0.0,0.0,0.0,0.0,0.0,0.0,4.13,4.13,4.13,4.13,4.13,1,,,,,,,,,70000000,60000000,7.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,1.0,0.0,,True,chipirones,,False,,,1,,2022
798595,TOSTADA,,,8,,,,,1,1,0.0,,,,,,,,,2021-08-01,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.66,0.66,0.66,1,,,,,,,,,70000000,60000000,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,1.0,0.0,,True,TOSTADA,,False,,,1,,2022
1258476,RACION DE BIZCOCHO,,,1,,,,,1,1,0.0,,,,,,,,,2021-08-01,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.99,0.99,0.99,1,,,,,,,,,70000000,60000000,1.5,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0,0,1.0,0.0,,True,RACION DE BIZCOCHO,,False,,,1,,2022
855722,SUPLEMENTO 1€,,,5,,,,,1,1,0.0,,,,,,,,,2021-08-01,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.83,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,SUPLEMENTO 1€,,False,,,1,,2022
5899658,SUPLMENTO 2€,,,5,,,,,1,1,0.0,,,,,,,,,2021-08-01,1.65,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.65,1.65,1.65,1.65,1,,,,,,,,,70000000,60000000,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,SUPLMENTO 2€,,False,,,1,,2022
6669887,BIZCOCHO ENTERO,,,1,,,,,1,1,0.0,,,,,,,,,2021-08-01,5.79,0.0,0.0,0.0,0.0,0.0,0.0,5.79,5.79,5.79,5.79,5.79,1,,,,,,,,,70000000,60000000,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,BIZCOCHO ENTERO,,False,,,1,,2022
456285,1/2 racion de gamba al ajillo,,,13,,,,,1,1,0.0,,,,,,,,,2021-08-02,5.79,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,7.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,1/2 racion de gamba al ajillo,,False,,,1,,2022
36985,SOMO,,,4,,,,,1,1,0.0,,,,,,,,,2021-08-04,1.65,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.65,1.65,1.65,1.65,1,,,,,,,,,70000000,60000000,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,SOMO,,False,,,1,,2022
25875,SEPIA grande 10€,,,13,,,,,1,1,0.0,,,,,,,,,2021-10-10,8.26,0.0,0.0,0.0,0.0,0.0,0.0,8.26,8.26,8.26,8.26,8.26,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,SEPIA grande 10€,,False,,,1,,2022
21475,SEPIA peq,,,13,,,,,1,1,0.0,,,,,,,,,2021-10-10,5.79,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,7.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,SEPIA peq,,False,,,1,,2022
547544,CALAMARES 10€,,,13,,,,,1,1,0.0,,,,,,,,,2021-10-10,8.26,0.0,0.0,0.0,0.0,0.0,0.0,8.26,8.26,8.26,8.26,8.26,1,,,,,,,,,70000000,60000000,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,1.0,0.0,,True,CALAMARES 10€,,False,,,1,,2022
258771,picante de pollo,,,3,,,,,1,1,0.0,,,,,,,,,2021-10-30,6.61,0.0,0.0,0.0,0.0,0.0,0.0,5.79,5.79,5.79,5.79,5.79,1,,,,,,,,,70000000,60000000,8.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,picante de pollo,,False,,,1,,2022
48582544,LOCRO,,,3,,,,,1,1,0.0,,,,,,,,,2021-10-30,4.13,0.0,0.0,0.0,0.0,0.0,0.0,4.13,4.13,4.13,4.13,4.13,1,,,,,,,,,70000000,60000000,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,1.0,0.0,,True,LOCRO,,False,,,1,,2022
147777,americano G,,,8,,,,,1,1,0.0,,,,,,,,,2021-12-12,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,americano G,,False,,,1,,2022
1455568,   AMERICANO,,,8,,,,,1,1,0.0,,,,,,,,,2021-12-12,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.99,0.99,0.99,1,,,,,,,,,70000000,60000000,1.2,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0,0,1.0,0.0,,True,   AMERICANO,,False,,,1,,2022
025885,cafe con leche G,,,8,,,,,1,1,0.0,,,,,,,,,2021-12-15,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,cafe con leche G,,False,,,1,,2022
222225555,croqueta,,,6,,,,,1,1,0.0,,,,,,,,,2021-12-27,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.83,1,,,,,,,,,70000000,60000000,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,,True,croqueta,,False,,,1,,2022
36998996,CHOTEL BATIDO,,,4,,,,,1,1,0.0,,,,,,,,,2022-02-19,1.24,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,1,,,,,,,REFRESCOS\CHOLECKCHOCO1.JPG,,70000000,60000000,1.5,18.15,18.15,18.15,18.15,18.15,0,0,0,0,0,0,1.0,0.0,,True,CHOTEL BATIDO,,False,,,1,,2022
477545868,HAMBURGUESA,,,3,,,,,1,1,0.0,,,,,,,,,2022-06-30,5.79,0.0,0.0,0.0,0.0,0.0,0.0,4.13,4.13,4.13,4.13,4.13,1,,,,,,,,,70000000,60000000,7.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,1.0,0.0,,True,HAMBURGUESA,,False,,,1,,2022
788888,PATATAS BRAVAS,,,6,,,,,1,1,0.0,,,,,,,,,2022-09-06,2.48,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,PATATAS BRAVAS,,False,,,1,,2022
01444,berenjena en tempura,,,6,,,,,1,1,0.0,,,,,,,,,2022-09-07,2.48,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,berenjena en tempura,,False,,,1,,2022
558885,LATA DE CERVEZA,,,9,,,,,1,1,0.0,,,,,,,,,2022-09-10,1.07,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,1.24,1.24,1,,,,,,,,,70000000,60000000,1.3,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1.0,0.0,,True,LATA DE CERVEZA,,False,,,1,,2022
888855,batido de mora,,,2,,,,,1,1,0.0,,,,,,,,,2022-09-18,2.89,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,3.5,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,batido de mora,,False,,,1,,2022
588877,batido de maraquaya,,,2,,,,,1,1,0.0,,,,,,,,,2022-09-18,2.89,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,3.5,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,batido de maraquaya,,False,,,1,,2022
5767564567,daditos de queso,,,6,,,,,1,1,0.0,,,,,,,,,2022-10-02,2.48,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,2.48,2.48,2.48,1,,,,,,,,,70000000,60000000,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,1.0,0.0,,True,daditos de queso,,False,,,1,,2022
99968,Milanesa de ternera,,,3,,,,,1,1,0.0,,,,,,,,,2022-10-25,6.61,0.0,0.0,0.0,0.0,0.0,0.0,6.61,6.61,6.61,6.61,6.61,1,,,,,,,,,70000000,60000000,8.0,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,1.0,0.0,,True,Milanesa de ternera,,False,,,1,,2022
7777777,BACALAO ENCEBOLLADO,,,6,,,,,1,1,0.0,,,,,,,,,2022-11-01,1.65,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.65,1.65,1.65,1.65,1,,,,,,,,,70000000,60000000,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1.0,0.0,,True,BACALAO ENCEBOLLADO,,False,,,1,,2022
444444,DORADA CON PATATAS,,,13,,,,,1,1,0.0,,,,,,,,,2022-11-01,4.96,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,DORADA CON PATATAS,,False,,,1,,2022
44444,PLATO COMBINADO,,,3,,,,,1,1,0.0,,,,,,,,,2022-11-01,4.96,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.96,4.96,4.96,4.96,1,,,,,,,,,70000000,60000000,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1.0,0.0,,True,PLATO COMBINADO,,False,,,1,,2022
8888,SALMON CON PATATAS,,,13,,,,,1,1,0.0,,,,,,,,,2022-11-01,5.79,0.0,0.0,0.0,0.0,0.0,0.0,5.79,5.79,5.79,5.79,5.79,1,,,,,,,,,70000000,60000000,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,1.0,0.0,,True,SALMON CON PATATAS,,False,,,1,,2022
66666,TAPAS 4€,,,6,,,,,1,1,0.0,,,,,,,,,2022-11-01,3.31,0.0,0.0,0.0,0.0,0.0,0.0,3.31,3.31,3.31,3.31,3.31,1,,,,,,,,,70000000,60000000,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,1.0,0.0,,True,TAPAS 4€,,False,,,1,,2022
01224,B MANGO,,,2,,,,,1,1,0.0,,,,,,,,,2022-12-18,2.89,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2.89,2.89,2.89,2.89,1,,,,,,,,,70000000,60000000,3.5,3.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,1.0,0.0,,True,B MANGO,,False,,,1,,2022
368525,B GUANABANA,,,2,,,,,1,1,0.0,,,,,,,,,2022-12-18,2.89,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2.89,2.89,2.89,2.89,1,,,,,,,,,70000000,60000000,3.5,3.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,1.0,0.0,,True,B GUANABANA,,False,,,1,,2022
