NUMERO,CODCAJA,VENDEDOR,CODUSU,FECHA,HORA,DESTIC,HASTIC,DESFAC,HASFAC,EFECTIVO,TARJETA,EFECBANCO,TTIC,TFAC,TTICPEN,DESMOV,HASMOV,TENTRADA,TSALIDA,ANSALDO,SALDO,BASEIMP1,IVA1,IMPIVA1,BASEIMP2,IVA2,IMPIVA2,BASEIMP3,IVA3,IMPIVA3,BASEIMP4,IVA4,IMPIVA4,COMENSALES,IMRECUENTO,CONTABILIZ,year_file
205,001,1,2,2021-08-14,18:48:18,12441,12501,0,0,505.4,200.5,0,705.9,0,0,0,0,0,0,54500.23,55005.63,8.26,21.0,1.74,632.62,10.0,63.28,0,4.0,0,0,0.0,0,0,0,False,2021
206,001,1,2,2021-08-15,16:54:24,12502,12558,0,0,525.3,56.5,0,581.8,0,0,0,0,0,0,55005.63,55530.93,0,21.0,0,528.95,10.0,52.85,0,4.0,0,0,0.0,0,0,0,False,2021
207,001,1,2,2021-08-16,17:29:31,12559,12605,0,0,77.7,30,0,107.7,0,0,0,0,0,0,55530.93,55608.63,0,21.0,0,97.9,10.0,9.8,0,4.0,0,0,0.0,0,0,0,False,2021
208,001,1,2,2021-08-17,18:38:22,12606,12641,0,0,51.9,23.2,0,75.1,0,0,0,0,0,0,55608.63,55660.53,0,21.0,0,68.27,10.0,6.83,0,4.0,0,0,0.0,0,0,0,False,2021
209,001,1,2,2021-08-18,16:13:57,12642,12680,0,0,38.1,65.9,0,104,0,0,0,0,0,0,55660.53,55698.63,0,21.0,0,94.56,10.0,9.44,0,4.0,0,0,0.0,0,0,0,False,2021
210,001,1,2,2021-08-19,17:15:32,12681,12721,0,0,61.4,55.4,0,116.8,0,0,0,0,0,0,55698.63,55760.03,0,21.0,0,106.23,10.0,10.57,0,4.0,0,0,0.0,0,0,0,False,2021
211,001,1,2,2021-08-20,17:24:40,12722,12774,0,0,108.9,36.5,0,145.4,0,0,0,0,0,0,55760.03,55868.93,0,21.0,0,132.17,10.0,13.23,0,4.0,0,0,0.0,0,0,0,False,2021
212,001,1,2,2021-08-21,16:50:37,12775,12835,0,0,344.6,178.7,0,523.3,0,0,0,0,0,0,55868.93,56213.53,0,21.0,0,475.78,10.0,47.52,0,4.0,0,0,0.0,0,0,0,False,2021
213,001,1,2,2021-08-22,16:08:33,12836,12882,0,0,281.4,94.5,0,375.9,0,0,0,0,0,0,56213.53,56494.93,0,21.0,0,341.72,10.0,34.18,0,4.0,0,0,0.0,0,0,0,False,2021
214,001,1,2,2021-08-23,16:35:30,12883,12935,0,0,88.6,43,0,131.6,0,0,0,0,0,0,56494.93,56583.53,0,21.0,0,119.66,10.0,11.94,0,4.0,0,0,0.0,0,0,0,False,2021
215,001,1,2,2021-08-24,17:31:24,12936,12977,0,0,61.1,57,0,118.1,0,0,0,0,0,0,56583.53,56644.63,0,21.0,0,107.39,10.0,10.71,0,4.0,0,0,0.0,0,0,0,False,2021
216,001,1,2,2021-08-25,16:37:26,12978,13033,0,0,55.5,65.5,0,121,0,0,0,0,0,0,56644.63,56700.13,0,21.0,0,109.99,10.0,11.01,0,4.0,0,0,0.0,0,0,0,False,2021
217,001,1,2,2021-08-25,16:49:54,13034,13045,0,0,12.62,0,0,12.62,0,0,0,0,0,0,56700.13,56712.75,0.1,21.0,0.02,11.37,10.0,1.13,0,4.0,0,0,0.0,0,0,0,False,2021
218,001,1,2,2021-08-26,17:10:02,13046,13070,0,0,23.5,51,0,74.5,0,0,0,0,0,0,56712.75,56736.25,0,21.0,0,67.73,10.0,6.77,0,4.0,0,0,0.0,0,0,0,False,2021
219,001,1,2,2021-08-27,17:48:37,13071,13112,0,0,60.5,21.5,0,82,0,0,0,0,0,0,56736.25,56796.75,0,21.0,0,74.53,10.0,7.47,0,4.0,0,0,0.0,0,0,0,False,2021
220,001,1,2,2021-08-28,19:59:58,13113,13174,0,0,121.6,105.4,0,227,0,0,0,0,0,0,56796.75,56918.35,0,21.0,0,206.35,10.0,20.65,0,4.0,0,0,0.0,0,0,0,False,2021
221,001,1,2,2021-08-29,16:04:44,13175,13231,0,0,396.8,157,0,553.8,0,0,0,0,0,0,56918.35,57315.15,2.48,21.0,0.52,500.77,10.0,50.03,0,4.0,0,0,0.0,0,0,0,False,2021
222,001,1,2,2021-08-30,17:57:20,13232,13281,0,0,84.5,91.7,0,176.2,0,0,0,0,0,0,57315.15,57399.65,0,21.0,0,160.15,10.0,16.05,0,4.0,0,0,0.0,0,0,0,False,2021
223,001,1,2,2021-08-31,15:55:07,13282,13317,0,0,32.4,50,0,82.4,0,0,0,0,0,0,57399.65,57432.05,0,21.0,0,74.89,10.0,7.51,0,4.0,0,0,0.0,0,0,0,False,2021
224,001,1,2,2021-09-01,16:47:56,13318,13352,0,0,77,75,0,152,0,0,0,0,0,0,57432.05,57509.05,0,21.0,0,138.21,10.0,13.79,0,4.0,0,0,0.0,0,0,0,False,2021
225,001,1,2,2021-09-02,17:59:29,13353,13396,0,0,167.2,50.5,0,217.7,0,0,0,0,0,0,57509.05,57676.25,0,21.0,0,197.93,10.0,19.77,0,4.0,0,0,0.0,0,0,0,False,2021
226,001,1,2,2021-09-03,17:29:41,13397,13420,0,0,34.5,30,0,64.5,0,0,0,0,0,0,57676.25,57710.75,0,21.0,0,58.64,10.0,5.86,0,4.0,0,0,0.0,0,0,0,False,2021
227,001,1,2,2021-09-04,16:54:45,13421,13474,0,0,67.32,66,0,133.32,0,0,0,0,0,0,57710.75,57778.07,0.1,21.0,0.02,121.08,10.0,12.12,0,4.0,0,0,0.0,0,0,0,False,2021
228,001,1,2,2021-09-05,15:10:15,13475,13526,0,0,469.4,53,0,522.4,0,0,0,0,0,0,57778.07,58247.47,0,21.0,0,474.93,10.0,47.47,0,4.0,0,0,0.0,0,0,0,False,2021
229,001,1,2,2021-09-06,18:08:37,13527,13569,0,0,61.9,27.5,0,89.4,0,0,0,0,0,0,58247.47,58309.37,0,21.0,0,81.28,10.0,8.12,0,4.0,0,0,0.0,0,0,0,False,2021
230,001,1,2,2021-09-07,15:27:37,13570,13596,0,0,29.2,17,0,46.2,0,0,0,0,0,0,58309.37,58338.57,0,21.0,0,41.98,10.0,4.22,0,4.0,0,0,0.0,0,0,0,False,2021
231,001,1,2,2021-09-08,17:30:42,13597,13615,0,0,23.7,101,0,124.7,0,0,0,0,0,0,58338.57,58362.27,0,21.0,0,113.38,10.0,11.32,0,4.0,0,0,0.0,0,0,0,False,2021
232,001,1,2,2021-09-08,17:38:01,13616,13621,0,0,6,0,0,6,0,0,0,0,0,0,58362.27,58368.27,0,21.0,0,5.46,10.0,0.54,0,4.0,0,0,0.0,0,0,0,False,2021
233,001,1,2,2021-09-09,16:18:35,13622,13644,0,0,23,17.5,0,40.5,0,0,0,0,0,0,58368.27,58391.27,0,21.0,0,36.82,10.0,3.68,0,4.0,0,0,0.0,0,0,0,False,2021
234,001,1,2,2021-09-10,16:42:08,13645,13680,0,0,79,89.5,0,168.5,0,0,0,0,0,0,58391.27,58470.27,0,21.0,0,153.16,10.0,15.34,0,4.0,0,0,0.0,0,0,0,False,2021
235,001,1,2,2021-09-11,16:18:08,13681,13718,0,0,34,26.5,0,60.5,0,0,0,0,0,0,58470.27,58504.27,0,21.0,0,55,10.0,5.5,0,4.0,0,0,0.0,0,0,0,False,2021
236,001,1,2,2021-09-12,16:29:54,13719,13779,0,0,486.5,42.5,0,529,0,0,0,0,0,0,58504.27,58990.77,0,21.0,0,480.94,10.0,48.06,0,4.0,0,0,0.0,0,0,0,False,2021
237,001,1,2,2021-09-13,18:36:54,13780,13812,0,0,86.9,56.5,0,143.4,0,0,0,0,0,0,58990.77,59077.67,0,21.0,0,130.39,10.0,13.01,0,4.0,0,0,0.0,0,0,0,False,2021
238,001,1,2,2021-09-14,14:57:05,13813,13850,0,0,42.5,55,0,97.5,0,0,0,0,0,0,59077.67,59120.17,0,21.0,0,88.62,10.0,8.88,0,4.0,0,0,0.0,0,0,0,False,2021
239,001,1,2,2021-09-15,15:34:54,13851,13871,0,0,40.7,62,0,102.7,0,0,0,0,0,0,59120.17,59160.87,0,21.0,0,93.36,10.0,9.34,0,4.0,0,0,0.0,0,0,0,False,2021
240,001,1,2,2021-09-16,19:00:08,13872,13900,0,0,28.5,34.2,0,62.7,0,0,0,0,0,0,59160.87,59189.37,0,21.0,0,56.99,10.0,5.71,0,4.0,0,0,0.0,0,0,0,False,2021
241,001,1,2,2021-09-17,17:35:33,13901,13936,0,0,43,27,0,70,0,0,0,0,0,0,59189.37,59232.37,0,21.0,0,63.64,10.0,6.36,0,4.0,0,0,0.0,0,0,0,False,2021
242,001,1,2,2021-09-18,17:49:03,13937,13972,0,0,54.8,129.3,0,184.1,0,0,0,0,0,0,59232.37,59287.17,2.48,21.0,0.52,164.63,10.0,16.47,0,4.0,0,0,0.0,0,0,0,False,2021
243,001,1,2,2021-09-19,17:29:56,13973,14026,0,0,411.8,112,0,523.8,0,0,0,0,0,0,59287.17,59698.97,0,21.0,0,476.19,10.0,47.61,0,4.0,0,0,0.0,0,0,0,False,2021
244,001,1,2,2021-09-20,16:23:06,14027,14045,0,0,17.5,154.5,0,172,0,0,0,0,0,0,59698.97,59716.47,0,21.0,0,156.38,10.0,15.62,0,4.0,0,0,0.0,0,0,0,False,2021
245,001,1,2,2021-09-22,15:57:26,14046,14064,0,0,74.7,61.5,0,136.2,0,0,0,0,0,0,59716.47,59791.17,0,21.0,0,123.83,10.0,12.37,0,4.0,0,0,0.0,0,0,0,False,2021
246,001,1,2,2021-09-23,18:12:38,14065,14094,0,0,30,36,0,66,0,0,0,0,0,0,59791.17,59821.17,0,21.0,0,59.98,10.0,6.02,0,4.0,0,0,0.0,0,0,0,False,2021
247,001,1,2,2021-09-24,16:22:05,14095,14133,0,0,67.9,75,0,142.9,0,0,0,0,0,0,59821.17,59889.07,0,21.0,0,129.89,10.0,13.01,0,4.0,0,0,0.0,0,0,0,False,2021
248,001,1,2,2021-09-25,18:06:19,14134,14197,0,0,505.9,83,0,588.9,0,0,0,0,0,0,59889.07,60394.97,0,21.0,0,535.35,10.0,53.55,0,4.0,0,0,0.0,0,0,0,False,2021
249,001,1,2,2021-09-26,20:31:35,14198,14282,0,0,676.9,215.4,0,892.3,0,0,0,0,0,0,60394.97,61071.87,2.48,21.0,0.52,808.47,10.0,80.83,0,4.0,0,0,0.0,0,0,0,False,2021
250,001,1,2,2021-09-27,12:44:52,14283,14299,0,0,83,53.5,0,136.5,0,0,0,0,0,0,61071.87,61154.87,0,21.0,0,124.11,10.0,12.39,0,4.0,0,0,0.0,0,0,0,False,2021
251,001,1,2,2021-09-29,18:16:15,14300,14317,0,0,50.5,26.6,0,77.1,0,0,0,0,0,0,61154.87,61205.37,0,21.0,0,70.12,10.0,6.98,0,4.0,0,0,0.0,0,0,0,False,2021
252,001,1,2,2021-09-30,18:34:23,14318,14346,0,0,71.6,39,0,110.6,0,0,0,0,0,0,61205.37,61276.97,0,21.0,0,100.55,10.0,10.05,0,4.0,0,0,0.0,0,0,0,False,2021
253,001,1,2,2021-10-01,17:21:14,14347,14379,0,0,66.5,79,0,145.5,0,0,0,0,0,0,61276.97,61343.47,0,21.0,0,132.29,10.0,13.21,0,4.0,0,0,0.0,0,0,0,False,2021
254,001,1,2,2021-10-02,17:40:52,14380,14435,0,0,347.3,73,0,420.3,0,0,0,0,0,0,61343.47,61690.77,0,21.0,0,382.11,10.0,38.19,0,4.0,0,0,0.0,0,0,0,False,2021
255,001,1,2,2021-10-03,17:35:15,14436,14497,0,0,405.9,164.9,0,570.8,0,0,0,0,0,0,61690.77,62096.67,2.48,21.0,0.52,516.15,10.0,51.65,0,4.0,0,0,0.0,0,0,0,False,2021
256,001,1,2,2021-10-04,16:45:58,14498,14536,0,0,72.3,46.7,0,119,0,0,0,0,0,0,62096.67,62168.97,0,21.0,0,108.21,10.0,10.79,0,4.0,0,0,0.0,0,0,0,False,2021
257,001,1,2,2021-10-06,17:23:24,14537,14577,0,0,47,56.2,0,103.2,0,0,0,0,0,0,62168.97,62215.97,0,21.0,0,93.83,10.0,9.37,0,4.0,0,0,0.0,0,0,0,False,2021
258,001,1,2,2021-10-07,19:23:45,14578,14617,0,0,38.4,32.2,0,70.6,0,0,0,0,0,0,62215.97,62254.37,1,21.0,0.2,63.07,10.0,6.33,0,4.0,0,0,0.0,0,0,0,False,2021
259,001,1,2,2021-10-08,16:48:43,14618,14641,0,0,34.6,13.4,0,48,0,0,0,0,0,0,62254.37,62288.97,0,21.0,0,43.62,10.0,4.38,0,4.0,0,0,0.0,0,0,0,False,2021
260,001,1,2,2021-10-09,19:20:24,14642,14696,0,0,508,176.6,0,684.6,0,0,0,0,0,0,62288.97,62796.97,14.88,21.0,3.12,605.96,10.0,60.64,0,4.0,0,0,0.0,0,0,0,False,2021
261,001,1,2,2021-10-10,17:10:08,14697,14769,0,0,476.92,68.22,0,545.14,0,0,0,0,0,0,62796.97,63273.89,0.7,21.0,0.14,494.82,10.0,49.48,0,4.0,0,0,0.0,0,0,0,False,2021
262,001,1,2,2021-10-11,20:08:23,14770,14806,0,0,90.2,28,0,118.2,0,0,0,0,0,0,63273.89,63364.09,0,21.0,0,107.49,10.0,10.71,0,4.0,0,0,0.0,0,0,0,False,2021
263,001,1,2,2021-10-12,19:02:42,14807,14870,0,0,119.5,159.2,0,278.7,0,0,0,0,0,0,63364.09,63483.59,0,21.0,0,253.37,10.0,25.33,0,4.0,0,0,0.0,0,0,0,False,2021
264,001,1,2,2021-10-13,17:10:25,14871,14902,0,0,71.5,62.5,0,134,0,0,0,0,0,0,63483.59,63555.09,0,21.0,0,121.83,10.0,12.17,0,4.0,0,0,0.0,0,0,0,False,2021
265,001,1,2,2021-10-14,16:52:22,14903,14925,0,0,20.4,40.5,0,60.9,0,0,0,0,0,0,63555.09,63575.49,0,21.0,0,55.32,10.0,5.58,0,4.0,0,0,0.0,0,0,0,False,2021
266,001,1,2,2021-10-15,18:57:47,14926,14958,0,0,66.8,37.2,0,104,0,0,0,0,0,0,63575.49,63642.29,0,21.0,0,94.53,10.0,9.47,0,4.0,0,0,0.0,0,0,0,False,2021
267,001,1,2,2021-10-16,18:17:58,14959,15001,0,0,52.7,16.5,0,69.2,0,0,0,0,0,0,63642.29,63694.99,0,21.0,0,62.9,10.0,6.3,0,4.0,0,0,0.0,0,0,0,False,2021
268,001,1,2,2021-10-17,16:25:35,15002,15044,0,0,327.2,64.5,0,391.7,0,0,0,0,0,0,63694.99,64022.19,0.99,21.0,0.21,354.97,10.0,35.53,0,4.0,0,0,0.0,0,0,0,False,2021
269,001,1,2,2021-10-18,17:59:15,15045,15080,0,0,41.9,52,0,93.9,0,0,0,0,0,0,64022.19,64064.09,0,21.0,0,85.35,10.0,8.55,0,4.0,0,0,0.0,0,0,0,False,2021
270,001,1,2,2021-10-20,16:36:48,15081,15110,0,0,51.7,38,0,89.7,0,0,0,0,0,0,64064.09,64115.79,0,21.0,0,81.55,10.0,8.15,0,4.0,0,0,0.0,0,0,0,False,2021
271,001,1,2,2021-10-21,17:30:40,15111,15135,0,0,25.9,46.5,0,72.4,0,0,0,0,0,0,64115.79,64141.69,0,21.0,0,65.82,10.0,6.58,0,4.0,0,0,0.0,0,0,0,False,2021
272,001,1,2,2021-10-22,18:18:40,15136,15173,0,0,65.5,14,0,79.5,0,0,0,0,0,0,64141.69,64207.19,0,21.0,0,72.25,10.0,7.25,0,4.0,0,0,0.0,0,0,0,False,2021
273,001,1,2,2021-10-23,20:00:00,15174,15225,0,0,394.9,72.7,0,467.6,0,0,0,0,0,0,64207.19,64602.09,0,21.0,0,425.11,10.0,42.49,0,4.0,0,0,0.0,0,0,0,False,2021
274,001,1,2,2021-10-24,17:59:29,15226,15281,0,0,342.32,163,0,505.32,0,0,0,0,0,0,64602.09,64944.41,10.02,21.0,2.1,448.4,10.0,44.8,0,4.0,0,0,0.0,0,0,0,False,2021
275,001,1,2,2021-10-25,16:02:20,15282,15313,0,0,87.2,39.9,0,127.1,0,0,0,0,0,0,64944.41,65031.61,0,21.0,0,115.56,10.0,11.54,0,4.0,0,0,0.0,0,0,0,False,2021
276,001,1,2,2021-10-27,17:04:57,15314,15343,0,0,43.5,34,0,77.5,0,0,0,0,0,0,65031.61,65075.11,0,21.0,0,70.45,10.0,7.05,0,4.0,0,0,0.0,0,0,0,False,2021
277,001,1,2,2021-10-28,15:51:34,15344,15370,0,0,26.5,39.9,0,66.4,0,0,0,0,0,0,65075.11,65101.61,0,21.0,0,60.37,10.0,6.03,0,4.0,0,0,0.0,0,0,0,False,2021
278,001,1,2,2021-10-29,17:39:21,15371,15405,0,0,49.7,74.3,0,124,0,0,0,0,0,0,65101.61,65151.31,0,21.0,0,112.72,10.0,11.28,0,4.0,0,0,0.0,0,0,0,False,2021
279,001,1,2,2021-10-30,18:03:42,15406,15463,0,0,463.8,101.5,0,565.3,0,0,0,0,0,0,65151.31,65615.11,24.79,21.0,5.21,486.63,10.0,48.67,0,4.0,0,0,0.0,0,0,0,False,2021
280,001,1,2,2021-10-31,16:03:25,15464,15526,0,0,568.7,92.5,0,661.2,0,0,0,0,0,0,65615.11,66183.81,0,21.0,0,601.12,10.0,60.08,0,4.0,0,0,0.0,0,0,0,False,2021
281,001,1,2,2021-11-01,16:42:56,15527,15561,0,0,240.8,146,0,386.8,0,0,0,0,0,0,66183.81,66424.61,4.79,21.0,1.01,346.39,10.0,34.61,0,4.0,0,0,0.0,0,0,0,False,2021
282,001,1,2,2021-11-04,17:24:22,15562,15599,0,0,54.7,97.4,0,152.1,0,0,0,0,0,0,66424.61,66479.31,0,21.0,0,138.26,10.0,13.84,0,4.0,0,0,0.0,0,0,0,False,2021
283,001,1,2,2021-11-05,17:54:22,15600,15641,0,0,52.2,61.5,0,113.7,0,0,0,0,0,0,66479.31,66531.51,0,21.0,0,103.35,10.0,10.35,0,4.0,0,0,0.0,0,0,0,False,2021
284,001,1,2,2021-11-06,19:24:03,15642,15706,0,0,398.28,84.5,0,482.78,0,0,0,0,0,0,66531.51,66929.79,0.4,21.0,0.08,438.48,10.0,43.82,0,4.0,0,0,0.0,0,0,0,False,2021
285,001,1,2,2021-11-07,16:05:11,15707,15762,0,0,364.9,77.5,0,442.4,0,0,0,0,0,0,66929.79,67294.69,0,21.0,0,402.18,10.0,40.22,0,4.0,0,0,0.0,0,0,0,False,2021
286,001,1,2,2021-11-08,17:20:53,15763,15808,0,0,77.7,25,0,102.7,0,0,0,0,0,0,67294.69,67372.39,0,21.0,0,93.34,10.0,9.36,0,4.0,0,0,0.0,0,0,0,False,2021
287,001,1,2,2021-11-10,17:12:16,15809,15831,0,0,78.7,4.5,0,83.2,0,0,0,0,0,0,67372.39,67451.09,0,21.0,0,75.62,10.0,7.58,0,4.0,0,0,0.0,0,0,0,False,2021
288,001,1,2,2021-11-11,16:29:49,15832,15866,0,0,41.2,69.5,0,110.7,0,0,0,0,0,0,67451.09,67492.29,0,21.0,0,100.62,10.0,10.08,0,4.0,0,0,0.0,0,0,0,False,2021
289,001,1,2,2021-11-12,15:25:07,15867,15904,0,0,64,56,0,120,0,0,0,0,0,0,67492.29,67556.29,0,21.0,0,109.07,10.0,10.93,0,4.0,0,0,0.0,0,0,0,False,2021
290,001,1,2,2021-11-13,17:00:31,15905,15968,0,0,353.52,101.5,0,455.02,0,0,0,0,0,0,67556.29,67909.81,0.1,21.0,0.02,413.52,10.0,41.38,0,4.0,0,0,0.0,0,0,0,False,2021
291,001,1,2,2021-11-14,18:17:40,15969,16037,0,0,512,96.7,0,608.7,0,0,0,0,0,0,67909.81,68421.81,0.66,21.0,0.14,552.64,10.0,55.26,0,4.0,0,0,0.0,0,0,0,False,2021
292,001,1,2,2021-11-15,16:43:09,16038,16080,0,0,86,74.5,0,160.5,0,0,0,0,0,0,68421.81,68507.81,0,21.0,0,145.91,10.0,14.59,0,4.0,0,0,0.0,0,0,0,False,2021
293,001,1,2,2021-11-17,16:09:55,16081,16095,0,0,33.2,0,0,33.2,0,0,0,0,0,0,68507.81,68541.01,0,21.0,0,30.19,10.0,3.01,0,4.0,0,0,0.0,0,0,0,False,2021
294,001,1,2,2021-11-18,17:32:38,16096,16128,0,0,63.3,48,0,111.3,0,0,0,0,0,0,68541.01,68604.31,0,21.0,0,101.2,10.0,10.1,0,4.0,0,0,0.0,0,0,0,False,2021
295,001,1,2,2021-11-19,16:22:23,16129,16170,0,0,105.3,47,0,152.3,0,0,0,0,0,0,68604.31,68709.61,0,21.0,0,138.44,10.0,13.86,0,4.0,0,0,0.0,0,0,0,False,2021
296,001,1,2,2021-11-20,17:19:41,16171,16219,0,0,315.9,147.5,0,463.4,0,0,0,0,0,0,68709.61,69025.51,0,21.0,0,421.28,10.0,42.12,0,4.0,0,0,0.0,0,0,0,False,2021
297,001,1,2,2021-11-20,18:35:20,16220,16221,0,0,22,0,0,22,0,0,0,0,0,0,69025.51,69047.51,0,21.0,0,20,10.0,2,0,4.0,0,0,0.0,0,0,0,False,2021
298,001,1,2,2021-11-21,19:35:43,16222,16287,0,0,473.7,68,0,541.7,0,0,0,0,0,0,69047.51,69521.21,0,21.0,0,492.44,10.0,49.26,0,4.0,0,0,0.0,0,0,0,False,2021
299,001,1,2,2021-11-22,16:35:09,16288,16315,0,0,53.9,37,0,90.9,0,0,0,0,0,0,69521.21,69575.11,0,21.0,0,82.63,10.0,8.27,0,4.0,0,0,0.0,0,0,0,False,2021
300,001,1,2,2021-11-24,14:54:41,16316,16346,0,0,51.2,19,0,70.2,0,0,0,0,0,0,69575.11,69626.31,0,21.0,0,63.81,10.0,6.39,0,4.0,0,0,0.0,0,0,0,False,2021
301,001,1,2,2021-11-25,18:02:00,16347,16377,0,0,63.7,42,0,105.7,0,0,0,0,0,0,69626.31,69690.01,0,21.0,0,96.09,10.0,9.61,0,4.0,0,0,0.0,0,0,0,False,2021
302,001,1,2,2021-11-26,16:34:40,16378,16406,0,0,39.6,44.2,0,83.8,0,0,0,0,0,0,69690.01,69729.61,0.99,21.0,0.21,75.07,10.0,7.53,0,4.0,0,0,0.0,0,0,0,False,2021
303,001,1,2,2021-11-27,19:40:21,16407,16461,0,0,347.5,104.4,0,451.9,0,0,0,0,0,0,69729.61,70077.11,1.66,21.0,0.34,409.03,10.0,40.87,0,4.0,0,0,0.0,0,0,0,False,2021
304,001,1,2,2021-11-28,15:50:58,16462,16513,0,0,414.1,113,0,527.1,0,0,0,0,0,0,70077.11,70491.21,2.48,21.0,0.52,476.45,10.0,47.65,0,4.0,0,0,0.0,0,0,0,False,2021
305,001,1,2,2021-11-29,16:04:59,16514,16562,0,0,84.6,0,0,84.6,0,0,0,0,0,0,70491.21,70575.81,0,21.0,0,76.91,10.0,7.69,0,4.0,0,0,0.0,0,0,0,False,2021
306,001,1,2,2021-11-30,15:58:11,16563,16596,0,0,65.1,45,0,110.1,0,0,0,0,0,0,70575.81,70640.91,0,21.0,0,100.09,10.0,10.01,0,4.0,0,0,0.0,0,0,0,False,2021
307,001,1,2,2021-12-01,15:57:53,16597,16633,0,0,60.6,19.5,0,80.1,0,0,0,0,0,0,70640.91,70701.51,0,21.0,0,72.79,10.0,7.31,0,4.0,0,0,0.0,0,0,0,False,2021
308,001,1,2,2021-12-02,17:20:53,16634,16668,0,0,69.2,75,0,144.2,0,0,0,0,0,0,70701.51,70770.71,0,21.0,0,131.08,10.0,13.12,0,4.0,0,0,0.0,0,0,0,False,2021
309,001,1,2,2021-12-03,17:02:22,16669,16702,0,0,55.5,79,0,134.5,0,0,0,0,0,0,70770.71,70826.21,0,21.0,0,122.28,10.0,12.22,0,4.0,0,0,0.0,0,0,0,False,2021
310,001,1,2,2021-12-04,17:12:57,16703,16772,0,0,462.4,105.5,0,567.9,0,0,0,0,0,0,70826.21,71288.61,0,21.0,0,516.28,10.0,51.62,0,4.0,0,0,0.0,0,0,0,False,2021
311,001,1,2,2021-12-05,19:31:37,16773,16840,0,0,446.1,125,0,571.1,0,0,0,0,0,0,71288.61,71734.71,0,21.0,0,519.18,10.0,51.92,0,4.0,0,0,0.0,0,0,0,False,2021
312,001,1,2,2021-12-06,17:15:07,16841,16894,0,0,396.5,31.5,0,428,0,0,0,0,0,0,71734.71,72131.21,0,21.0,0,389.14,10.0,38.86,0,4.0,0,0,0.0,0,0,0,False,2021
313,001,1,2,2021-12-07,16:36:24,16895,16953,0,0,151,24.5,0,175.5,0,0,0,0,0,0,72131.21,72282.21,0,21.0,0,159.55,10.0,15.95,0,4.0,0,0,0.0,0,0,0,False,2021
314,001,1,2,2021-12-08,19:03:05,16954,17021,0,0,193,303.1,0,496.1,0,0,0,0,0,0,72282.21,72475.21,2.48,21.0,0.52,448.28,10.0,44.82,0,4.0,0,0,0.0,0,0,0,False,2021
315,001,1,2,2021-12-10,17:21:49,17022,17068,0,0,106.6,4.4,0,111,0,0,0,0,0,0,72475.21,72581.81,0,21.0,0,100.94,10.0,10.06,0,4.0,0,0,0.0,0,0,0,False,2021
316,001,1,2,2021-12-11,17:23:30,17069,17122,0,0,222.1,90.5,0,312.6,0,0,0,0,0,0,72581.81,72803.91,0.5,21.0,0.1,283.65,10.0,28.35,0,4.0,0,0,0.0,0,0,0,False,2021
317,001,1,2,2021-12-12,16:04:49,17123,17182,0,0,351.2,144.2,0,495.4,0,0,0,0,0,0,72803.91,73155.11,2.48,21.0,0.52,447.65,10.0,44.75,0,4.0,0,0,0.0,0,0,0,False,2021
318,001,1,2,2021-12-13,15:05:13,17183,17207,0,0,61.1,10,0,71.1,0,0,0,0,0,0,73155.11,73216.21,0,21.0,0,64.65,10.0,6.45,0,4.0,0,0,0.0,0,0,0,False,2021
319,001,1,2,2021-12-14,15:32:33,17208,17253,0,0,112.3,44.5,0,156.8,0,0,0,0,0,0,73216.21,73328.51,0,21.0,0,142.52,10.0,14.28,0,4.0,0,0,0.0,0,0,0,False,2021
320,001,1,2,2021-12-15,15:18:08,17254,17270,0,0,73.7,14.6,0,88.3,0,0,0,0,0,0,73328.51,73402.21,0,21.0,0,80.26,10.0,8.04,0,4.0,0,0,0.0,0,0,0,False,2021
321,001,1,2,2021-12-17,11:44:24,17271,17273,0,0,4.5,0,0,4.5,0,0,0,0,0,0,73402.21,73406.71,0,21.0,0,4.08,10.0,0.42,0,4.0,0,0,0.0,0,0,0,False,2021
322,001,1,2,2021-12-17,17:21:23,17274,17301,0,0,65.6,27,0,92.6,0,0,0,0,0,0,73406.71,73472.31,0,21.0,0,84.17,10.0,8.43,0,4.0,0,0,0.0,0,0,0,False,2021
323,001,1,2,2021-12-18,17:59:52,17302,17352,0,0,307.6,21,0,328.6,0,0,0,0,0,0,73472.31,73779.91,0,21.0,0,298.77,10.0,29.83,0,4.0,0,0,0.0,0,0,0,False,2021
324,001,1,2,2021-12-19,18:15:45,17353,17419,0,0,430.1,75,0,505.1,0,0,0,0,0,0,73779.91,74210.01,0.99,21.0,0.21,458.09,10.0,45.81,0,4.0,0,0,0.0,0,0,0,False,2021
325,001,1,2,2021-12-20,15:24:52,17420,17445,0,0,66.9,7,0,73.9,0,0,0,0,0,0,74210.01,74276.91,0,21.0,0,67.2,10.0,6.7,0,4.0,0,0,0.0,0,0,0,False,2021
326,001,1,2,2021-12-21,16:27:22,17446,17481,0,0,95.4,53,0,148.4,0,0,0,0,0,0,74276.91,74372.31,0,21.0,0,134.91,10.0,13.49,0,4.0,0,0,0.0,0,0,0,False,2021
327,001,1,2,2021-12-22,15:17:51,17482,17500,0,0,43.3,22.5,0,65.8,0,0,0,0,0,0,74372.31,74415.61,1.82,21.0,0.38,57.82,10.0,5.78,0,4.0,0,0,0.0,0,0,0,False,2021
