NUMERO,CODCAJA,VENDEDOR,CODUSU,FECHA,HORA,DESTIC,HASTIC,DESFAC,HASFAC,EFECTIVO,TARJETA,EFECBANCO,TTIC,TFAC,TTICPEN,DESMOV,HASMOV,TENTRADA,TSALIDA,ANSALDO,SALDO,BASEIMP1,IVA1,IMPIVA1,BASEIMP2,IVA2,IMPIVA2,BASEIMP3,IVA3,IMPIVA3,BASEIMP4,IVA4,IMPIVA4,COMENSALES,IMRECUENTO,CONTABILIZ,year_file
122,001,1,2,2022-05-10,16:07:00,22697,22725,0,0,117.9,65.4,0,183.3,0,0,0,0,0,0,96955.34,97073.24,0,21.0,0,166.65,10.0,16.65,0,4.0,0,0,0.0,0,0,0,False,2022
123,001,1,2,2022-05-11,16:53:34,22726,22746,0,0,54,17,0,71,0,0,0,0,0,0,97073.24,97127.24,0,21.0,0,64.58,10.0,6.42,0,4.0,0,0,0.0,0,0,0,False,2022
124,001,1,2,2022-05-12,16:41:47,22747,22777,0,0,77.5,86.5,0,164,0,0,0,0,0,0,97127.24,97204.74,0,21.0,0,149.12,10.0,14.88,0,4.0,0,0,0.0,0,0,0,False,2022
125,001,1,2,2022-05-13,16:25:59,22778,22811,0,0,89,140.2,0,229.2,0,0,0,0,0,0,97204.74,97293.74,0.83,21.0,0.17,207.49,10.0,20.71,0,4.0,0,0,0.0,0,0,0,False,2022
126,001,1,2,2022-05-14,17:41:13,22812,22851,0,0,228.2,194.2,0,422.4,0,0,0,0,0,0,97293.74,97521.94,0,21.0,0,384.03,10.0,38.37,0,4.0,0,0,0.0,0,0,0,False,2022
127,001,1,2,2022-05-15,17:16:26,22852,22932,0,0,512,176.5,0,688.5,0,0,0,0,0,0,97521.94,98033.94,0,21.0,0,625.89,10.0,62.61,0,4.0,0,0,0.0,0,0,0,False,2022
128,001,1,2,2022-05-16,15:48:07,22933,22969,0,0,72.2,35.7,0,107.9,0,0,0,0,0,0,98033.94,98106.14,0,21.0,0,98.1,10.0,9.8,0,4.0,0,0,0.0,0,0,0,False,2022
129,001,1,2,2022-05-18,17:24:03,22970,23008,0,0,53.7,28.5,0,82.2,0,0,0,0,0,0,98106.14,98159.84,0,21.0,0,74.72,10.0,7.48,0,4.0,0,0,0.0,0,0,0,False,2022
130,001,1,2,2022-05-19,16:47:50,23009,23026,0,0,32,14.5,0,46.5,0,0,0,0,0,0,98159.84,98191.84,0,21.0,0,42.27,10.0,4.23,0,4.0,0,0,0.0,0,0,0,False,2022
131,001,1,2,2022-05-20,21:26:05,23027,23049,0,0,19.12,124.7,0,143.82,0,0,0,0,0,0,98191.84,98210.96,0.1,21.0,0.02,130.65,10.0,13.05,0,4.0,0,0,0.0,0,0,0,False,2022
132,001,1,2,2022-05-21,19:18:03,23050,23095,0,0,468.5,70.5,0,539,0,0,0,0,0,0,98210.96,98679.46,4.55,21.0,0.95,485,10.0,48.5,0,4.0,0,0,0.0,0,0,0,False,2022
133,001,1,2,2022-05-22,17:23:14,23096,23145,0,0,376.7,138.1,0,514.8,0,0,0,0,0,0,98679.46,99056.16,1.24,21.0,0.26,466.67,10.0,46.63,0,4.0,0,0,0.0,0,0,0,False,2022
134,001,1,2,2022-05-22,17:31:47,23146,23147,0,0,1.12,0,0,1.12,0,0,0,0,0,0,99060.16,99061.28,0.1,21.0,0.02,0.91,10.0,0.09,0,4.0,0,0,0.0,0,0,0,False,2022
135,001,1,2,2022-05-23,16:13:02,23148,23167,0,0,33.62,18,0,51.62,0,0,0,0,0,0,99061.28,99094.9,0.1,21.0,0.02,46.84,10.0,4.66,0,4.0,0,0,0.0,0,0,0,False,2022
136,001,1,2,2022-05-24,15:27:29,23168,23196,0,0,52.18,22.5,0,74.68,0,0,0,0,0,0,99094.9,99147.08,0.4,21.0,0.08,67.5,10.0,6.7,0,4.0,0,0,0.0,0,0,0,False,2022
137,001,1,2,2022-05-25,17:28:14,23197,23226,0,0,52.24,57,0,109.24,0,0,0,0,0,0,99147.08,99199.32,0.2,21.0,0.04,99.1,10.0,9.9,0,4.0,0,0,0.0,0,0,0,False,2022
138,001,1,2,2022-05-26,16:50:34,23227,23257,0,0,58,50.7,0,108.7,0,0,0,0,0,0,99199.32,99257.32,0,21.0,0,98.85,10.0,9.85,0,4.0,0,0,0.0,0,0,0,False,2022
139,001,1,2,2022-05-27,19:09:38,23258,23317,0,0,102.4,158.2,0,260.6,0,0,0,0,0,0,99257.32,99359.72,0,21.0,0,236.94,10.0,23.66,0,4.0,0,0,0.0,0,0,0,False,2022
140,001,1,2,2022-05-28,17:19:27,23318,23365,0,0,340.5,85.5,0,426,0,0,0,0,0,0,99359.72,99700.22,0,21.0,0,387.28,10.0,38.72,0,4.0,0,0,0.0,0,0,0,False,2022
141,001,1,2,2022-05-29,16:45:16,23366,23416,0,0,465.1,103,0,568.1,0,0,0,0,0,0,99700.22,100165.32,0,21.0,0,516.47,10.0,51.63,0,4.0,0,0,0.0,0,0,0,False,2022
142,001,1,2,2022-05-30,17:01:57,23417,23459,0,0,90.2,37.2,0,127.4,0,0,0,0,0,0,100165.32,100255.52,0,21.0,0,115.87,10.0,11.53,0,4.0,0,0,0.0,0,0,0,False,2022
143,001,1,2,2022-05-31,16:03:03,23460,23466,0,0,36,0,0,36,0,0,0,0,0,0,100255.52,100291.52,0,21.0,0,32.73,10.0,3.27,0,4.0,0,0,0.0,0,0,0,False,2022
144,001,1,2,2022-06-01,16:12:14,23467,23489,0,0,44.7,0,0,44.7,0,0,0,0,0,0,100291.52,100336.22,0,21.0,0,40.66,10.0,4.04,0,4.0,0,0,0.0,0,0,0,False,2022
145,001,1,2,2022-06-02,17:12:51,23490,23512,0,0,41.5,35.1,0,76.6,0,0,0,0,0,0,100336.22,100377.72,0,21.0,0,69.66,10.0,6.94,0,4.0,0,0,0.0,0,0,0,False,2022
146,001,1,2,2022-06-03,16:27:55,23513,23554,0,0,71,35.7,0,106.7,0,0,0,0,0,0,100377.72,100448.72,0,21.0,0,97.02,10.0,9.68,0,4.0,0,0,0.0,0,0,0,False,2022
147,001,1,2,2022-06-04,16:36:19,23555,23586,0,0,202.4,38,0,240.4,0,0,0,0,0,0,100448.72,100651.12,0,21.0,0,218.57,10.0,21.83,0,4.0,0,0,0.0,0,0,0,False,2022
148,001,1,2,2022-06-05,16:57:53,23587,23640,0,0,302.9,116.7,0,419.6,0,0,0,0,0,0,100651.12,100954.02,0,21.0,0,381.46,10.0,38.14,0,4.0,0,0,0.0,0,0,0,False,2022
149,001,1,2,2022-06-06,17:00:47,23641,23677,0,0,58,107.7,0,165.7,0,0,0,0,0,0,100954.02,101012.02,0,21.0,0,150.63,10.0,15.07,0,4.0,0,0,0.0,0,0,0,False,2022
150,001,1,2,2022-06-07,17:07:48,23678,23710,0,0,40,71.7,0,111.7,0,0,0,0,0,0,101012.02,101052.02,0,21.0,0,101.57,10.0,10.13,0,4.0,0,0,0.0,0,0,0,False,2022
151,001,1,2,2022-06-08,17:32:20,23711,23753,0,0,72.1,88.5,0,160.6,0,0,0,0,0,0,101052.02,101124.12,0,21.0,0,145.99,10.0,14.61,0,4.0,0,0,0.0,0,0,0,False,2022
152,001,1,2,2022-06-09,18:16:14,23754,23793,0,0,241,82.9,0,323.9,0,0,0,0,0,0,101124.12,101365.12,0,21.0,0,294.45,10.0,29.45,0,4.0,0,0,0.0,0,0,0,False,2022
153,001,1,2,2022-06-10,17:29:21,23794,23829,0,0,87.5,80.7,0,168.2,0,0,0,0,0,0,101365.12,101452.62,0,21.0,0,152.96,10.0,15.24,0,4.0,0,0,0.0,0,0,0,False,2022
154,001,1,2,2022-06-11,17:31:01,23830,23898,0,0,355.58,104.5,0,460.08,0,0,0,0,0,0,101452.62,101808.2,8.66,21.0,1.82,408.73,10.0,40.87,0,4.0,0,0,0.0,0,0,0,False,2022
155,001,1,2,2022-06-12,17:37:34,23899,23962,0,0,555.2,192.7,0,747.9,0,0,0,0,0,0,101808.2,102363.4,0,21.0,0,679.96,10.0,67.94,0,4.0,0,0,0.0,0,0,0,False,2022
156,001,1,2,2022-06-13,16:41:53,23963,24009,0,0,101.62,121,0,222.62,0,0,0,0,0,0,102363.4,102465.02,0.1,21.0,0.02,202.28,10.0,20.22,0,4.0,0,0,0.0,0,0,0,False,2022
157,001,1,2,2022-06-14,17:26:22,24010,24063,0,0,62.78,53,0,115.78,0,0,0,0,0,0,102465.02,102527.8,1.9,21.0,0.38,103.2,10.0,10.3,0,4.0,0,0,0.0,0,0,0,False,2022
158,001,1,2,2022-06-16,18:02:25,24064,24126,0,0,101,173.2,0,274.2,0,0,0,0,0,0,102527.8,102628.8,0,21.0,0,249.28,10.0,24.92,0,4.0,0,0,0.0,0,0,0,False,2022
159,001,1,2,2022-06-17,19:36:12,24127,24173,0,0,84.5,152.9,0,237.4,0,0,0,0,0,0,102628.8,102713.3,0,21.0,0,215.87,10.0,21.53,0,4.0,0,0,0.0,0,0,0,False,2022
160,001,1,2,2022-06-18,18:33:32,24174,24225,0,0,317.98,118.5,0,436.48,0,0,0,0,0,0,102713.3,103031.28,0.4,21.0,0.08,396.38,10.0,39.62,0,4.0,0,0,0.0,0,0,0,False,2022
161,001,1,2,2022-06-19,18:41:05,24226,24288,0,0,377.24,193.2,0,570.44,0,0,0,0,0,0,103031.28,103408.52,0.2,21.0,0.04,518.4,10.0,51.8,0,4.0,0,0,0.0,0,0,0,False,2022
162,001,1,2,2022-06-20,17:43:15,24289,24327,0,0,73.5,44,0,117.5,0,0,0,0,0,0,103408.52,103482.02,0,21.0,0,106.82,10.0,10.68,0,4.0,0,0,0.0,0,0,0,False,2022
163,001,1,2,2022-06-21,15:34:34,24328,24346,0,0,12.72,40.5,0,53.22,0,0,0,0,0,0,103482.02,103494.74,0.6,21.0,0.12,47.74,10.0,4.76,0,4.0,0,0,0.0,0,0,0,False,2022
164,001,1,2,2022-06-22,15:58:54,24347,24373,0,0,51,30.7,0,81.7,0,0,0,0,0,0,103494.74,103545.74,0,21.0,0,74.3,10.0,7.4,0,4.0,0,0,0.0,0,0,0,False,2022
165,001,1,2,2022-06-23,16:53:18,24374,24403,0,0,66.7,26,0,92.7,0,0,0,0,0,0,103545.74,103612.44,0,21.0,0,84.3,10.0,8.4,0,4.0,0,0,0.0,0,0,0,False,2022
166,001,1,2,2022-06-24,21:22:28,24404,24453,0,0,51.72,63.5,0,115.22,0,0,0,0,0,0,103612.44,103664.16,0.6,21.0,0.12,104.09,10.0,10.41,0,4.0,0,0,0.0,0,0,0,False,2022
167,001,1,2,2022-06-25,20:44:41,24454,24500,0,0,315.62,71.2,0,386.82,0,0,0,0,0,0,103664.16,103979.78,0.1,21.0,0.02,351.54,10.0,35.16,0,4.0,0,0,0.0,0,0,0,False,2022
168,001,1,2,2022-06-26,17:55:51,24501,24570,0,0,543.74,169,0,712.74,0,0,0,0,0,0,103979.78,104523.52,0.2,21.0,0.04,647.74,10.0,64.76,0,4.0,0,0,0.0,0,0,0,False,2022
169,001,1,2,2022-06-27,15:22:10,24571,24603,0,0,45.62,46.5,0,92.12,0,0,0,0,0,0,104523.52,104569.14,0.1,21.0,0.02,83.64,10.0,8.36,0,4.0,0,0,0.0,0,0,0,False,2022
170,001,1,2,2022-06-29,17:23:51,24604,24638,0,0,51.5,72.4,0,123.9,0,0,0,0,0,0,104569.14,104620.64,0,21.0,0,112.65,10.0,11.25,0,4.0,0,0,0.0,0,0,0,False,2022
171,001,1,2,2022-06-30,16:23:00,24639,24660,0,0,30,75,0,105,0,0,0,0,0,0,104620.64,104650.64,0,21.0,0,95.47,10.0,9.53,0,4.0,0,0,0.0,0,0,0,False,2022
172,001,1,2,2022-07-01,20:59:12,24661,24703,0,0,50,141.5,0,191.5,0,0,0,0,0,0,104650.64,104700.64,0,21.0,0,174.07,10.0,17.43,0,4.0,0,0,0.0,0,0,0,False,2022
173,001,1,2,2022-07-02,18:42:02,24704,24752,0,0,333,135.5,0,468.5,0,0,0,0,0,0,104700.64,105033.64,0,21.0,0,425.9,10.0,42.6,0,4.0,0,0,0.0,0,0,0,False,2022
174,001,1,2,2022-07-03,16:55:00,24753,24815,0,0,333.48,249.1,0,582.58,0,0,0,0,0,0,105033.64,105367.12,9.49,21.0,1.99,519.16,10.0,51.94,0,4.0,0,0,0.0,0,0,0,False,2022
175,001,1,2,2022-07-04,14:37:17,24816,24843,0,0,37.62,26.2,0,63.82,0,0,0,0,0,0,105367.12,105404.74,0.1,21.0,0.02,57.92,10.0,5.78,0,4.0,0,0,0.0,0,0,0,False,2022
176,001,1,2,2022-07-06,16:55:11,24844,24881,0,0,68.6,19.5,0,88.1,0,0,0,0,0,0,105404.74,105473.34,0.5,21.0,0.1,79.58,10.0,7.92,0,4.0,0,0,0.0,0,0,0,False,2022
177,001,1,2,2022-07-07,17:13:29,24882,24913,0,0,39.48,122.5,0,161.98,0,0,0,0,0,0,105473.34,105512.82,0.4,21.0,0.08,146.83,10.0,14.67,0,4.0,0,0,0.0,0,0,0,False,2022
178,001,1,2,2022-07-08,18:43:07,24914,24955,0,0,53,138,0,191,0,0,0,0,0,0,105512.82,105565.82,0,21.0,0,173.63,10.0,17.37,0,4.0,0,0,0.0,0,0,0,False,2022
179,001,1,2,2022-07-09,19:03:52,24956,25007,0,0,374.7,279.4,0,654.1,0,0,0,0,0,0,105565.82,105940.52,0,21.0,0,594.65,10.0,59.45,0,4.0,0,0,0.0,0,0,0,False,2022
180,001,1,2,2022-07-10,17:12:18,25008,25070,0,0,454.64,228.4,0,683.04,0,0,0,0,0,0,105940.52,106395.16,0.2,21.0,0.04,620.75,10.0,62.05,0,4.0,0,0,0.0,0,0,0,False,2022
181,001,1,2,2022-07-11,18:29:40,25071,25094,0,0,50.12,34,0,84.12,0,0,0,0,0,0,106395.16,106445.28,0.1,21.0,0.02,76.39,10.0,7.61,0,4.0,0,0,0.0,0,0,0,False,2022
182,001,1,2,2022-07-13,18:11:24,25095,25119,0,0,42.12,56,0,98.12,0,0,0,0,0,0,106445.28,106487.4,0.1,21.0,0.02,89.12,10.0,8.88,0,4.0,0,0,0.0,0,0,0,False,2022
183,001,1,2,2022-07-14,17:53:08,25120,25145,0,0,52.62,63.5,0,116.12,0,0,0,0,0,0,106487.4,106540.02,0.1,21.0,0.02,105.48,10.0,10.52,0,4.0,0,0,0.0,0,0,0,False,2022
184,001,1,2,2022-07-15,18:00:31,25146,25185,0,0,76,125.2,0,201.2,0,0,0,0,0,0,106540.02,106616.02,0,21.0,0,182.97,10.0,18.23,0,4.0,0,0,0.0,0,0,0,False,2022
185,001,1,2,2022-07-16,14:37:36,25186,25223,0,0,217.94,86.5,0,304.44,0,0,0,0,0,0,106616.02,106833.96,0.2,21.0,0.04,276.56,10.0,27.64,0,4.0,0,0,0.0,0,0,0,False,2022
186,001,1,2,2022-07-17,16:27:52,25224,25288,0,0,364.86,156,0,520.86,0,0,0,0,0,0,106833.96,107198.82,0.3,21.0,0.06,473.21,10.0,47.29,0,4.0,0,0,0.0,0,0,0,False,2022
187,001,1,2,2022-07-18,16:37:10,25289,25317,0,0,43,96.5,0,139.5,0,0,0,0,0,0,107198.82,107241.82,0,21.0,0,126.84,10.0,12.66,0,4.0,0,0,0.0,0,0,0,False,2022
188,001,1,2,2022-07-20,20:44:55,25318,25350,0,0,74.5,24.2,0,98.7,0,0,0,0,0,0,107241.82,107316.32,0,21.0,0,89.75,10.0,8.95,0,4.0,0,0,0.0,0,0,0,False,2022
189,001,1,2,2022-07-21,16:55:52,25351,25385,0,0,56.74,14.7,0,71.44,0,0,0,0,0,0,107316.32,107373.06,0.2,21.0,0.04,64.72,10.0,6.48,0,4.0,0,0,0.0,0,0,0,False,2022
190,001,1,2,2022-07-22,19:25:23,25386,25430,0,0,106,10,0,116,0,0,0,0,0,0,107373.06,107479.06,0,21.0,0,105.47,10.0,10.53,0,4.0,0,0,0.0,0,0,0,False,2022
191,001,1,2,2022-07-23,17:51:36,25431,25468,0,0,316.7,34.5,0,351.2,0,0,0,0,0,0,107479.06,107795.76,0,21.0,0,319.27,10.0,31.93,0,4.0,0,0,0.0,0,0,0,False,2022
192,001,1,2,2022-07-24,15:15:12,25469,25503,0,0,191.4,18,0,209.4,0,0,0,0,0,0,107795.76,107987.16,0,21.0,0,190.38,10.0,19.02,0,4.0,0,0,0.0,0,0,0,False,2022
193,001,1,2,2022-07-25,15:21:21,25504,25529,0,0,39,38.5,0,77.5,0,0,0,0,0,0,107987.16,108026.16,0,21.0,0,70.49,10.0,7.01,0,4.0,0,0,0.0,0,0,0,False,2022
194,001,1,2,2022-07-26,15:22:28,25530,25548,0,0,142,12,0,154,0,0,0,0,0,0,108026.16,108168.16,0,21.0,0,140,10.0,14,0,4.0,0,0,0.0,0,0,0,False,2022
195,001,1,2,2022-07-27,14:59:54,25549,25567,0,0,90.7,0,0,90.7,0,0,0,0,0,0,108168.16,108258.86,0,21.0,0,82.47,10.0,8.23,0,4.0,0,0,0.0,0,0,0,False,2022
196,001,1,2,2022-09-06,19:10:06,25568,25576,0,0,14.02,53.7,0,67.72,0,0,0,0,0,0,108258.86,108272.88,2.08,21.0,0.44,59.28,10.0,5.92,0,4.0,0,0,0.0,0,0,0,False,2022
197,001,1,2,2022-09-07,22:37:32,25577,25586,0,0,30.3,49,0,79.3,0,0,0,0,0,0,108272.88,108303.18,4.46,21.0,0.94,67.18,10.0,6.72,0,4.0,0,0,0.0,0,0,0,False,2022
198,001,1,2,2022-09-08,21:17:56,25587,25592,0,0,0,62.7,0,62.7,0,0,0,0,0,0,108303.18,108303.18,0,21.0,0,57.01,10.0,5.69,0,4.0,0,0,0.0,0,0,0,False,2022
199,001,1,2,2022-09-09,21:50:11,25593,25600,0,0,1.5,76,0,77.5,0,0,0,0,0,0,108303.18,108304.68,1.24,21.0,0.26,69.09,10.0,6.91,0,4.0,0,0,0.0,0,0,0,False,2022
200,001,1,2,2022-09-10,23:35:28,25601,25631,0,0,266,78,0,344,0,0,0,0,0,0,108304.68,108570.68,8.68,21.0,1.82,303.16,10.0,30.34,0,4.0,0,0,0.0,0,0,0,False,2022
201,001,1,2,2022-09-11,20:27:28,25632,25666,0,0,380.3,57.8,0,438.1,0,0,0,0,0,0,108570.68,108950.98,38.84,21.0,8.16,355.56,10.0,35.54,0,4.0,0,0,0.0,0,0,0,False,2022
202,001,1,2,2022-09-12,20:41:43,25667,25687,0,0,72.4,72.4,0,144.8,0,0,0,0,0,0,108950.98,109023.38,0,21.0,0,131.61,10.0,13.19,0,4.0,0,0,0.0,0,0,0,False,2022
203,001,1,2,2022-09-13,18:18:30,25688,25700,0,0,111.1,60.4,0,171.5,0,0,0,0,0,0,109023.38,109134.48,5.79,21.0,1.21,149.55,10.0,14.95,0,4.0,0,0,0.0,0,0,0,False,2022
204,001,1,2,2022-09-14,20:47:25,25701,25709,0,0,7,75.9,0,82.9,0,0,0,0,0,0,109134.48,109141.48,6.2,21.0,1.3,68.56,10.0,6.84,0,4.0,0,0,0.0,0,0,0,False,2022
205,001,1,2,2022-09-15,20:22:34,25710,25716,0,0,13.5,36.5,0,50,0,0,0,0,0,0,109141.48,109154.98,2.48,21.0,0.52,42.73,10.0,4.27,0,4.0,0,0,0.0,0,0,0,False,2022
206,001,1,2,2022-09-16,22:03:50,25717,25725,0,0,60.5,46.2,0,106.7,0,0,0,0,0,0,109154.98,109215.48,3.72,21.0,0.78,92.92,10.0,9.28,0,4.0,0,0,0.0,0,0,0,False,2022
207,001,1,2,2022-09-18,00:10:53,25726,25794,0,0,649.3,231.1,0,880.4,0,0,0,0,0,0,109215.48,109864.78,31.83,21.0,6.67,765.4,10.0,76.5,0,4.0,0,0,0.0,0,0,0,False,2022
208,001,1,2,2022-09-18,17:58:49,25795,25869,0,0,699.4,72.4,0,771.8,0,0,0,0,0,0,109864.78,110564.18,15.04,21.0,3.16,685.12,10.0,68.48,0,4.0,0,0,0.0,0,0,0,False,2022
209,001,1,2,2022-09-19,18:03:35,25870,25901,0,0,198,12,0,210,0,0,0,0,0,0,110564.18,110762.18,2.48,21.0,0.52,188.17,10.0,18.83,0,4.0,0,0,0.0,0,0,0,False,2022
210,001,1,2,2022-09-21,19:55:53,25902,25906,0,0,5,44.4,0,49.4,0,0,0,0,0,0,110762.18,110767.18,0,21.0,0,44.92,10.0,4.48,0,4.0,0,0,0.0,0,0,0,False,2022
211,001,1,2,2022-09-22,22:07:54,25907,25920,0,0,39,105,0,144,0,0,0,0,0,0,110767.18,110806.18,8.27,21.0,1.73,121.82,10.0,12.18,0,4.0,0,0,0.0,0,0,0,False,2022
212,001,1,2,2022-09-23,21:25:40,25921,25942,0,0,125.5,57.4,0,182.9,0,0,0,0,0,0,110806.18,110931.68,1.24,21.0,0.26,164.9,10.0,16.5,0,4.0,0,0,0.0,0,0,0,False,2022
213,001,1,2,2022-09-24,23:02:09,25943,26004,0,0,405.96,245.2,0,651.16,0,0,0,0,0,0,110931.68,111337.64,10.63,21.0,2.23,580.27,10.0,58.03,0,4.0,0,0,0.0,0,0,0,False,2022
214,001,1,2,2022-09-25,21:33:01,26005,26050,0,0,391.7,240.1,0,631.8,0,0,0,0,0,0,111337.64,111729.34,46.29,21.0,9.71,523.48,10.0,52.32,0,4.0,0,0,0.0,0,0,0,False,2022
215,001,1,2,2022-09-26,18:27:17,26051,26068,0,0,98.5,49.3,0,147.8,0,0,0,0,0,0,111729.34,111827.84,4.96,21.0,1.04,128.91,10.0,12.89,0,4.0,0,0,0.0,0,0,0,False,2022
216,001,1,2,2022-09-28,17:20:09,26069,26077,0,0,1,77.9,0,78.9,0,0,0,0,0,0,111827.84,111828.84,2.48,21.0,0.52,68.99,10.0,6.91,0,4.0,0,0,0.0,0,0,0,False,2022
217,001,1,2,2022-09-29,20:28:58,26078,26089,0,0,42,134.2,0,176.2,0,0,0,0,0,0,111828.84,111870.84,2.48,21.0,0.52,157.47,10.0,15.73,0,4.0,0,0,0.0,0,0,0,False,2022
218,001,1,2,2022-09-30,23:33:55,26090,26100,0,0,57.5,176.6,0,234.1,0,0,0,0,0,0,111870.84,111928.34,1.24,21.0,0.26,211.44,10.0,21.16,0,4.0,0,0,0.0,0,0,0,False,2022
219,001,1,2,2022-10-01,21:24:29,26101,26132,0,0,260.8,240.3,0,501.1,0,0,0,0,0,0,111928.34,112189.14,86.36,21.0,18.14,360.54,10.0,36.06,0,4.0,0,0,0.0,0,0,0,False,2022
220,001,1,2,2022-10-02,18:33:21,26133,26178,0,0,325.22,396,0,721.22,0,0,0,0,0,0,112189.14,112514.36,28.05,21.0,5.87,624.86,10.0,62.44,0,4.0,0,0,0.0,0,0,0,False,2022
221,001,1,2,2022-10-03,18:02:25,26179,26195,0,0,72.5,140.2,0,212.7,0,0,0,0,0,0,112514.36,112586.86,0,21.0,0,193.37,10.0,19.33,0,4.0,0,0,0.0,0,0,0,False,2022
222,001,1,2,2022-10-05,20:16:26,26196,26208,0,0,67.3,87.7,0,155,0,0,0,0,0,0,112586.86,112654.16,3.31,21.0,0.69,137.26,10.0,13.74,0,4.0,0,0,0.0,0,0,0,False,2022
223,001,1,2,2022-10-06,22:05:16,26209,26240,0,0,130.6,115.2,0,245.8,0,0,0,0,0,0,112654.16,112784.76,7.44,21.0,1.56,215.28,10.0,21.52,0,4.0,0,0,0.0,0,0,0,False,2022
224,001,1,2,2022-10-08,00:36:45,26241,26284,0,0,239.6,173.8,0,413.4,0,0,0,0,0,0,112784.76,113024.36,5.79,21.0,1.21,369.46,10.0,36.94,0,4.0,0,0,0.0,0,0,0,False,2022
225,001,1,2,2022-10-08,23:56:11,26285,26336,0,0,372,195.5,0,567.5,0,0,0,0,0,0,113024.36,113396.36,18.61,21.0,3.89,495.45,10.0,49.55,0,4.0,0,0,0.0,0,0,0,False,2022
226,001,1,2,2022-10-09,18:01:44,26337,26388,0,0,368.62,239.8,0,608.42,0,0,0,0,0,0,113396.36,113764.98,29.04,21.0,6.08,521.17,10.0,52.13,0,4.0,0,0,0.0,0,0,0,False,2022
227,001,1,2,2022-10-10,17:12:18,26389,26402,0,0,58.7,96.7,0,155.4,0,0,0,0,0,0,113764.98,113823.68,8.02,21.0,1.68,132.45,10.0,13.25,0,4.0,0,0,0.0,0,0,0,False,2022
228,001,1,2,2022-10-11,21:27:04,26403,26418,0,0,97.4,100.3,0,197.7,0,0,0,0,0,0,113823.68,113921.08,5.79,21.0,1.21,173.37,10.0,17.33,0,4.0,0,0,0.0,0,0,0,False,2022
229,001,1,2,2022-10-12,18:29:39,26419,26437,0,0,97.1,339.6,0,436.7,0,0,0,0,0,0,113921.08,114018.18,4.79,21.0,1.01,391.73,10.0,39.17,0,4.0,0,0,0.0,0,0,0,False,2022
230,001,1,2,2022-10-13,21:53:04,26438,26465,0,0,160.6,191,0,351.6,0,0,0,0,0,0,114018.18,114178.78,21.9,21.0,4.6,295.54,10.0,29.56,0,4.0,0,0,0.0,0,0,0,False,2022
231,001,1,2,2022-10-14,21:53:20,26466,26509,0,0,158.8,205.9,0,364.7,0,0,0,0,0,0,114178.78,114337.58,1.24,21.0,0.26,330.21,10.0,32.99,0,4.0,0,0,0.0,0,0,0,False,2022
232,001,1,2,2022-10-15,21:38:34,26510,26579,0,0,510.3,315.5,0,825.8,0,0,0,0,0,0,114337.58,114847.88,53.73,21.0,11.27,691.66,10.0,69.14,0,4.0,0,0,0.0,0,0,0,False,2022
233,001,1,2,2022-10-16,19:50:47,26580,26611,0,0,327,334,0,661,0,0,0,0,0,0,114847.88,115174.88,56.62,21.0,11.88,538.61,10.0,53.89,0,4.0,0,0,0.0,0,0,0,False,2022
234,001,1,2,2022-10-17,17:13:37,26612,26622,0,0,62.5,73.2,0,135.7,0,0,0,0,0,0,115174.88,115237.38,10.08,21.0,2.12,112.29,10.0,11.21,0,4.0,0,0,0.0,0,0,0,False,2022
235,001,1,2,2022-10-18,15:51:58,26623,26630,0,0,96.5,64.3,0,160.8,0,0,0,0,0,0,115237.38,115333.88,3.31,21.0,0.69,142.54,10.0,14.26,0,4.0,0,0,0.0,0,0,0,False,2022
236,001,1,2,2022-10-19,17:27:55,26631,26638,0,0,0,103.6,0,103.6,0,0,0,0,0,0,115333.88,115333.88,0,21.0,0,94.18,10.0,9.42,0,4.0,0,0,0.0,0,0,0,False,2022
237,001,1,2,2022-10-20,18:54:24,26639,26656,0,0,55.2,180.2,0,235.4,0,0,0,0,0,0,115333.88,115389.08,0,21.0,0,214.01,10.0,21.39,0,4.0,0,0,0.0,0,0,0,False,2022
238,001,1,2,2022-10-21,20:38:19,26657,26670,0,0,55,136.5,0,191.5,0,0,0,0,0,0,115389.08,115444.08,3.31,21.0,0.69,170.45,10.0,17.05,0,4.0,0,0,0.0,0,0,0,False,2022
239,001,1,2,2022-10-22,20:17:55,26671,26703,0,0,281.1,287.2,0,568.3,0,0,0,0,0,0,115444.08,115725.18,67.03,21.0,14.07,442.91,10.0,44.29,0,4.0,0,0,0.0,0,0,0,False,2022
240,001,1,2,2022-10-23,23:46:39,26704,26732,0,0,392.6,333.9,0,726.5,0,0,0,0,0,0,115725.18,116117.78,17.78,21.0,3.72,640.91,10.0,64.09,0,4.0,0,0,0.0,0,0,0,False,2022
241,001,1,2,2022-10-24,19:03:10,26733,26743,0,0,71.3,88,0,159.3,0,0,0,0,0,0,116117.78,116189.08,8.27,21.0,1.73,135.73,10.0,13.57,0,4.0,0,0,0.0,0,0,0,False,2022
242,001,1,2,2022-10-25,17:07:50,26744,26758,0,0,138.6,101.8,0,240.4,0,0,0,0,0,0,116189.08,116327.68,26.03,21.0,5.47,189.93,10.0,18.97,0,4.0,0,0,0.0,0,0,0,False,2022
